ao,semestre,areal,y_lote,ecotopo_lote,cent_x,cent_y,elevation
2002,2,.5,5.58878,"212A",799759,995896,"1050"
2002,1,1.4,9.58994,"212A",799115,995160,"1233"
2010,2,1.05,5.95721,"212A",800482,999004,"1326"
2009,1,1.01,4.77867,"212A",800023,999323,"1326"
2005,1,3.1,8.81685,"212A",797115,994072,"1379"
2005,2,1,4.8576,"212A",796392,994313,"1243"
2004,2,4.2,57.154,"212A",795761,993567,"1250"
2004,1,.7,.41795,"212A",795454,993839,"1250"
2007,2,1.5,1.90809,"212A",798180,994165,"1398"
2010,2,1.84,7.51917,"212A",799582,999453,"1569"
2008,1,.2,.840862,"212A",800406,999838,"1279"
2003,2,1.4,4.43368,"212A",797258,1000816,"1538"
2010,1,2.12,20.1016,"212A",799374,1004642,"1521"
2010,2,1.04,1.07222,"212A",796224,997641,"1146"
2010,1,3.02,37.1165,"212A",799110,1003503,"1513"
2008,2,1.63,3.16542,"212A",798036,1001317,"1400"
2010,2,1.78,4.16634,"212A",795543,996662,"1304"
2009,1,.3,1.10769,"212A",799468,998892,"1569"
2009,2,.8,4.898,"212A",799209,998225,"1539"
2009,1,1,1.94864,"212A",798737,1004380,"1521"
2010,2,2.98,24.4004,"212A",794727,995267,"1152"
2009,2,4.3,37.0052,"215A",765675,886793,"1477"
2008,1,.5,.752706,"215A",766479,884294,"1562"
2010,1,1.05,8.54441,"215A",767599,884075,"1694"
2010,2,.21,.3192,"215A",766914,882739,"1873"
2008,2,.6,.286061,"215A",765924,883808,"1375"
2010,2,.6,.833304,"215A",767329,882933,"1873"
2009,2,1.21,1.25923,"215A",767194,885543,"1744"
2009,1,.9,2.36397,"215A",765816,886722,"1477"
2010,2,.45,4.73147,"215A",766308,886713,"1614"
2009,1,1.08,.550395,"215A",766514,885737,"1577"
2007,2,.6,2.02999,"215A",766443,872019,"1865"
2002,1,.6,2.14045,"215A",765634,867606,"1500"
2002,1,3.5,8.65864,"215A",765487,867951,"1500"
2004,1,.5,1.91422,"215A",766723,866042,"1786"
2009,1,.45,1.21836,"215A",765423,865436,"1565"
2010,2,.4,.455918,"105A",725631,915156,"1503"
2003,1,.7,5.55835,"105A",724297,915240,"1680"
2006,2,.4,.695012,"105A",718824,915830,"1519"
2006,2,.4,.37675,"105A",718898,914706,"1392"
2004,2,.4,2.60674,"105A",722010,918192,"1755"
2010,2,2.26,6.91112,"105A",726411,917000,"1511"
2009,2,.96,5.71844,"105A",728340,915524,"1416"
2009,2,.11,.395379,"105A",727395,913848,"1398"
2008,2,1,3.96422,"105A",726618,913832,"1400"
2010,1,.5,3.13231,"105A",726739,914176,"1400"
2009,1,3.3,15.9533,"105A",727984,914020,"1398"
2009,1,.21,1.30141,"105A",730963,912853,"1437"
2010,1,1.1,2.40413,"105A",732280,913357,"1411"
2009,1,.71,.692368,"105A",732020,914046,"1411"
2004,1,.7,1.83071,"104A",733346,914873,"1469"
2005,2,1.6,3.26493,"105A",720852,914127,"1653"
2010,1,.23,.54797,"105A",727255,913416,"1398"
2003,2,1.5,16.0735,"104A",733727,914569,"1517"
2010,1,.9,9.46334,"104A",731221,914868,"1448"
2008,2,.2,.21902,"104A",731527,914381,"1448"
2010,2,.3,.745542,"104A",730254,915097,"1413"
2009,1,1.8,5.21845,"105A",728009,915160,"1430"
2009,1,1.6,9.5896,"105A",726192,913733,"1588"
2009,2,.46,2.175,"104A",730997,914417,"1448"
2008,2,.3,2.32,"110B",748877,949950,"1380"
2002,1,.6,2.74918,"103A",743706,948824,"1424"
2002,2,2.1,4.82735,"110B",743773,948232,"1269"
2002,1,.3,.892231,"103A",742312,949851,"1579"
2007,1,1,5.71259,"103A",745027,950807,"1467"
2008,1,1.02,13.2472,"103A",744961,950526,"1467"
2009,2,3.27,23.0783,"110B",743424,944531,"1538"
2006,1,.43,5.96399,"110B",746139,944676,"1525"
2006,1,.3,4.32011,"110B",745911,945461,"1525"
2009,1,.2,.130235,"110B",744240,944970,"1537"
2009,2,.71,2.79883,"110B",744062,945978,"1437"
2008,1,.76,10.2906,"110B",744855,946445,"1258"
2010,1,.4,2.74308,"110B",744567,945994,"1437"
2002,1,.7,9.09504,"110B",743086,942490,"1745"
2002,2,.4,.568912,"110B",743287,941372,"1740"
2002,2,.5,1.48382,"110B",744771,941149,"1569"
2007,1,2,30.2484,"103A",744049,951532,"1636"
2009,2,.9,5.61029,"110B",746190,950099,"1164"
2007,2,2.84,6.04569,"110B",746966,947247,"1503"
2007,1,1,5.88713,"110B",746894,947374,"1434"
2007,2,.35,3.93334,"110B",747684,948520,"1503"
2007,2,.25,.797732,"110B",747116,946173,"1505"
2006,2,1.3,3.12014,"110B",746893,946806,"1503"
2009,1,1.3,1.21537,"110B",748798,949477,"1380"
2010,2,.44,1.31682,"110B",742358,945676,"1630"
2002,1,1.1,12.7505,"110B",740717,945489,"1671"
2002,1,1.7,49.8072,"110B",740442,945264,"1671"
2002,1,1.3,11.2482,"110B",740365,943931,"1677"
2003,1,.6,6.63929,"110B",738795,943066,"1800"
2008,1,1.05,9.72978,"103A",742195,951973,"1615"
2008,1,.7,12.4438,"103A",745410,952000,"1578"
2008,2,.9,2.9576,"103A",745142,951688,"1626"
2010,2,1.05,10.0474,"110B",743026,946559,"1455"
2007,1,.8,11.8974,"110B",745122,945926,"1335"
2008,1,.3,2.2316,"110B",747489,947201,"1503"
2010,2,.54,3.19709,"110B",743539,943358,"1695"
2007,1,.6,.39009,"110B",747817,946415,"1373"
2010,1,2.15,18.703,"110B",743900,945008,"1537"
2009,1,.3,1.25481,"110B",742869,945990,"1630"
2009,2,1.17,13.1069,"110B",742778,945687,"1630"
2007,2,.8,4.79424,"110B",739914,947290,"1620"
2008,1,2.99,44.8671,"103A",744392,951969,"1725"
2006,2,.28,3.52177,"103A",742651,951880,"1561"
2007,2,.3,2.15132,"110B",745412,951162,"1626"
2007,2,.79,1.17951,"110B",748336,949690,"1421"
2007,2,3.21,30.9089,"103A",743920,951221,"1636"
2007,1,1.2,19.6758,"103A",742431,951355,"1561"
2010,1,2.21,24.9497,"110B",743199,946156,"1579"
2007,2,.67,6.60481,"110B",744814,946747,"1348"
2008,2,.72,4.85122,"110B",746139,950347,"1267"
2008,1,.22,10.158,"110B",741433,947088,"1414"
2006,2,.9,6.38238,"110B",747198,947138,"1503"
2008,1,1,15.8621,"110B",739179,946559,"1777"
2007,2,6.31,144.49,"103A",742724,952089,"1615"
2006,2,1,13.1242,"103A",743003,951604,"1552"
2010,2,.4,5.73946,"110B",746144,951271,"1376"
2008,1,2.32,49.8179,"110B",745849,951373,"1376"
2007,1,1.3,9.915,"110B",745975,952462,"1394"
2009,1,.46,1.90577,"110B",747368,948640,"1372"
2007,2,.43,1.49097,"110B",748977,950710,"1395"
2006,1,1.3,11.6629,"110B",746819,945448,"1430"
2003,2,4.8,36.3385,"110B",764861,981771,"1656"
2002,2,6.3,10.9041,"110B",764242,980755,"1730"
2002,2,.8,2.28714,"109B",768007,985513,"1614"
2002,1,2.6,36.4596,"110B",765000,978900,"1561"
2006,2,.3,.311824,"110B",763408,978544,"1788"
2003,2,.9,.755011,"110B",765086,980386,"1503"
2009,2,.74,4.4983,"110B",761015,979269,"1732"
2010,1,.72,2.48222,"110B",761209,978195,"1707"
2009,1,.7,2.63236,"110B",760961,978134,"1707"
2009,2,.3,.666816,"110B",761038,977661,"1696"
2009,2,.67,3.21697,"110B",761600,978051,"1762"
2009,1,2.75,10.8805,"110B",761287,977664,"1696"
2010,1,.5,1.58876,"103A",767541,990831,"1823"
2010,1,.8,6.45509,"110B",762444,979368,"1746"
2010,1,5.52,40.0101,"110B",760639,979158,"1803"
2008,2,.96,.113554,"110B",760466,977514,"1680"
2004,1,.5,4.74886,"214A",766984,929560,"1571"
2004,1,.5,9.07398,"214A",765154,928868,"1493"
2010,2,.49,.35416,"214A",767905,933702,"1372"
2004,1,.8,5.89083,"214A",767011,928983,"1589"
2005,1,.28,5.12171,"214A",767499,929343,"1589"
2004,2,.8,2.34525,"214A",767085,929275,"1589"
2004,1,.6,1.09012,"214A",765288,928212,"1521"
2003,2,.6,1.60085,"214A",765004,928085,"1604"
2010,1,1,12.0832,"214A",767491,931937,"1394"
2003,2,.5,3.2295,"213A",794726,974924,"1365"
2002,1,1,11.861,"213A",796590,976126,"1244"
2006,1,1.1,14.3787,"213A",794063,972095,"1463"
2006,1,1.1,1.79226,"213A",794813,971486,"1463"
2002,1,2.4,6.22617,"213A",796950,970740,"1467"
2002,1,4.6,53.2208,"213A",796506,970578,"1368"
2003,1,5.2,72.402,"213A",796569,970560,"1368"
2002,2,10.9,157.067,"213A",796843,970391,"1467"
2004,1,.2,3.03473,"213A",797356,970924,"1467"
2002,2,1.1,8.62558,"213A",797957,970986,"1363"
2002,2,1.6,8.28568,"213A",797816,970543,"1363"
2002,1,3.2,49.2112,"213A",797887,970008,"1436"
2004,2,4.9,242.922,"213A",799481,970686,"1237"
2002,1,1.4,40.9509,"213A",798076,970623,"1363"
2006,1,6.87,117.979,"213A",798316,969642,"1436"
2003,2,9.8,224.536,"213A",798525,970154,"1436"
2002,2,.5,1.01209,"213A",799971,979614,"1047"
2009,1,2.4,17.3953,"213A",793369,966910,"1520"
2010,1,.4,5.36191,"213A",792945,966515,"1340"
2009,2,.73,11.1807,"213A",792873,966598,"1302"
2003,1,3.1,11.4912,"213A",792927,965453,"1411"
2010,2,.1,.097516,"213A",792798,965901,"1340"
2009,2,1.05,7.26403,"213A",792800,966391,"1340"
2008,2,1.05,6.54129,"213A",792800,966230,"1340"
2008,1,1.95,10.5714,"213A",792697,966567,"1340"
2002,2,7.4,13.6082,"213A",793132,965149,"1595"
2010,2,.82,17.5897,"213A",792605,965293,"1411"
2006,2,3.4,52.6929,"213A",792674,964849,"1411"
2008,1,.5,1.01506,"213A",792738,966818,"1302"
2006,1,1,12.4694,"213A",792301,963017,"1411"
2008,1,.6,1.40474,"213A",791878,963499,"1265"
2008,1,1,2.07223,"213A",791432,964649,"1257"
2004,2,4.3,166.171,"213A",794511,970598,"1540"
2007,2,.3,1.09604,"213A",794527,969193,"1397"
2008,1,1,5.44993,"213A",794840,969293,"1397"
2008,1,2.41,37.9449,"213A",795096,968547,"1584"
2006,1,.53,2.24242,"213A",792957,969341,"1213"
2006,1,2.02,41.5137,"213A",793837,967320,"1520"
2008,1,1.35,4.33358,"213A",794460,967992,"1565"
2006,1,2.6,16.6955,"213A",794468,971427,"1463"
2008,1,.77,7.84397,"213A",794393,966882,"1615"
2005,1,.6,.71469,"213A",792077,960930,"1206"
2004,2,5.2,123.261,"213A",792731,962395,"1304"
2006,1,17.5,59.5858,"213A",793056,962454,"1490"
2008,1,1.98,12.1537,"213A",793756,962678,"1490"
2005,1,.7,6.66961,"213A",793877,961299,"1550"
2006,2,.3,4.01416,"213A",793933,962857,"1490"
2007,2,1.3,4.95174,"213A",795008,962682,"1701"
2005,1,3.1,26.4205,"213A",795275,963810,"1688"
2006,1,1.7,19.1616,"213A",795174,964675,"1688"
2002,1,1.8,53.6421,"213A",793837,965486,"1595"
2006,2,1.75,14.8107,"213A",795768,969869,"1487"
2007,1,5.1,81.5784,"213A",795903,969342,"1499"
2008,1,6.17,73.3772,"213A",796675,969703,"1499"
2007,2,2.5,120.669,"213A",796426,969368,"1499"
2004,1,7.5,69.2994,"213A",797240,968954,"1565"
2003,2,2.2,38.4618,"213A",796453,968253,"1592"
2002,2,9.9,80.6766,"213A",796580,968592,"1554"
2002,2,3.5,22.7657,"213A",796838,967317,"1515"
2002,1,1.5,12.8874,"213A",797224,966282,"1570"
2003,1,1.9,21.1702,"213A",796873,967083,"1515"
2004,2,2.6,58.6518,"213A",797390,963233,"1712"
2004,1,2.5,23.8724,"213A",798105,970163,"1436"
2006,2,11.42,365.992,"213A",797986,969980,"1436"
2006,2,3.3,103.368,"213A",798338,969313,"1508"
2002,1,4,86.3678,"213A",798454,967709,"1425"
2003,2,1.9,47.8683,"213A",797304,967561,"1568"
2003,1,3,13.6078,"213A",797345,967092,"1515"
2004,1,2.2,49.2502,"213A",797496,966422,"1570"
2002,1,3.3,15.4216,"213A",798128,964081,"1577"
2006,1,.46,7.9412,"213A",799616,962470,"1747"
2004,1,1.3,5.88465,"213A",798915,963678,"1502"
2005,1,2.8,22.0905,"213A",797296,961684,"1825"
2006,2,1.12,4.19006,"213A",799087,961856,"1774"
2003,1,6.9,90.915,"213A",796648,965005,"1662"
2005,1,3.3,148.855,"213A",798958,962435,"1681"
2006,2,1.1,38.4244,"213A",798465,968775,"1508"
2003,2,2.5,3.1059,"213A",793698,958712,"1430"
2003,2,1.2,5.88701,"213A",792778,959503,"1289"
2003,1,.3,.681438,"213A",791698,959353,"1336"
2002,2,.5,7.00994,"213A",791732,959640,"1336"
2003,2,1,1.55643,"213A",792245,958983,"1378"
2006,1,1.1,5.75801,"213A",793336,960404,"1438"
2007,2,.65,8.75756,"213A",793961,959949,"1505"
2002,1,1.4,8.04035,"214A",790350,957867,"1280"
2007,1,.51,1.19612,"213A",793986,960371,"1405"
2003,2,2,10.3275,"214A",791470,955736,"1577"
2003,2,1.6,6.42458,"214A",790709,955432,"1476"
2002,1,.6,6.14228,"214A",792020,955823,"1577"
2002,2,.9,4.094,"214A",790288,956082,"1383"
2004,1,2.3,8.20256,"214A",792681,954551,"1504"
2002,2,1.4,13.5095,"214A",792822,954996,"1598"
2003,1,1.9,4.48853,"213A",793493,956428,"1708"
2004,2,.2,.454243,"213A",793534,955701,"1708"
2006,1,.71,12.3559,"214A",792967,955014,"1598"
2004,1,1.3,3.41023,"213A",794648,958060,"1624"
2002,2,.3,1.41589,"213A",794451,957754,"1624"
2003,2,1.2,23.9297,"213A",793877,957156,"1684"
2007,2,2.3,10.9284,"213A",795143,955453,"1703"
2007,1,.44,2.38999,"213A",795078,954589,"1703"
2007,1,.6,16.2134,"213A",794417,954720,"1685"
2007,1,.3,3.50838,"213A",795607,954344,"1549"
2006,2,.4,2.74495,"213A",794539,960239,"1405"
2005,1,.5,1.84452,"213A",795922,959561,"1637"
2007,2,1.65,3.0965,"213A",796228,961092,"1759"
2008,1,.6,2.50223,"213A",797063,959543,"1735"
2007,2,.35,.267884,"213A",797007,959401,"1735"
2006,2,.53,3.53124,"213A",796538,959712,"1637"
2008,1,.9,11.7783,"213A",795561,960598,"1495"
2006,2,2.1,18.6721,"213A",795465,960918,"1495"
2007,1,.6,4.00362,"213A",795739,961232,"1716"
2007,2,.3,2.49161,"213A",795154,960551,"1495"
2007,1,1.9,3.99217,"213A",795041,960694,"1495"
2007,2,.13,.05579,"213A",796564,955015,"1884"
2009,2,.65,.465099,"211A",804278,955689,"1822"
2009,1,1.8,15.7695,"211A",805953,957439,"1515"
2009,1,.24,.424453,"211A",805122,955821,"1633"
2010,1,.99,5.58185,"211A",804733,956169,"1822"
2010,1,.69,4.93749,"211A",805271,956690,"1656"
2009,2,2.09,7.78626,"211A",805378,955817,"1633"
2008,2,2.09,6.64661,"211A",805378,955704,"1633"
2009,1,1,4.04,"211A",804813,955627,"1822"
2009,1,1.1,3.83853,"211A",805662,956384,"1633"
2010,2,.23,.674687,"211A",805877,956270,"1633"
2008,2,2.53,26.9442,"211A",806291,956619,"1460"
2009,2,2.27,12.9804,"211A",806065,956548,"1460"
2010,1,.8,6.41766,"211A",806393,956562,"1460"
2009,2,1.02,3.8935,"211A",805598,956333,"1633"
2010,1,1.78,11.9443,"211A",805443,955568,"1633"
2003,1,2.5,12.5048,"213A",794141,975162,"1365"
2002,2,.5,4.29248,"213A",795574,970895,"1408"
2006,1,.35,8.0388,"213A",795691,970556,"1408"
2002,1,1.8,29.6327,"213A",793596,957610,"1530"
2004,1,2.9,17.4513,"214A",791005,954930,"1476"
2002,2,1.5,6.13529,"214A",791108,955061,"1476"
2002,1,2.1,18.3944,"213A",791841,958693,"1407"
2003,1,1.9,11.2981,"214A",791107,955346,"1476"
2002,2,3.3,2.57911,"213A",794333,957120,"1733"
2008,1,.23,.401714,"213A",794808,955403,"1685"
2008,1,.65,4.84667,"213A",795540,955108,"1703"
2008,2,.65,.329631,"211A",804471,956039,"1822"
2009,1,.75,6.37278,"213A",793041,967144,"1520"
2007,1,.5,9.62067,"213A",794739,962426,"1636"
2007,1,.55,2.71962,"213A",796409,959122,"1873"
2006,2,1,1.88331,"213A",796177,960642,"1686"
2006,2,1.72,11.7685,"213A",794605,955028,"1685"
2006,2,1.8,2.04667,"213A",798518,960546,"1814"
2006,1,.67,11.1639,"213A",795708,954067,"1549"
