log_y_lote,region
.77021,"2A"
1.859415,"2A"
1.800808,"2A"
-.1988547,"2A"
3.749636,"2A"
3.145221,"2A"
.5607466,"."
1.949905,"2A"
2.778515,"2A"
1.419003,"2A"
1.034856,"2A"
3.700645,"2A"
3.700645,"2A"
3.261797,"2A"
3.783839,"2A"
1.059605,"2A"
1.059605,"2A"
2.518172,"2A"
1.221526,"2A"
1.28125,"2A"
-1.287554,"2A"
.817588,"2A"
.1782801,"2A"
1.21231,"2A"
3.183062,"2A"
.1835292,"2A"
2.086904,"2A"
.7481608,"2A"
3.261748,"2A"
1.497357,"2A"
1.056936,"2A"
1.541433,"2A"
-1.484304,"2A"
-2.467837,"2A"
1.04835,"2A"
1.003026,"2A"
-.607902,"2A"
1.810192,"2A"
1.925716,"2A"
3.355366,"2A"
3.355366,"2A"
-.6632681,"2A"
4.427935,"2A"
.231207,"2A"
4.682918,"2A"
.6755635,"2A"
-.1922992,"2A"
4.652998,"2A"
.6924669,"2A"
2.006934,"2A"
3.660917,"2A"
4.444066,"2A"
1.568051,"2A"
3.107721,"2A"
1.485787,"2A"
.743479,"2A"
-.9582097,"2A"
4.429761,"2A"
2.235548,"2A"
3.431937,"2A"
2.572223,"2A"
1.02978,"2A"
.0504935,"2A"
1.020092,"2A"
-1.042736,"2A"
-.3344858,"2A"
4.148599,"2A"
.947863,"2A"
3.000237,"2A"
.5802528,"2A"
1.038756,"2A"
.9729394,"2A"
1.501931,"2A"
3.31896,"2A"
2.812849,"2A"
.2883768,"2A"
1.528597,"2A"
1.827865,"2A"
5.293516,"2A"
2.126285,"2A"
-.7880822,"2A"
1.993727,"2A"
2.292311,"2A"
2.030969,"2A"
.0713248,"2A"
2.535909,"2A"
1.807354,"2A"
-.2107198,"2A"
.6764282,"2A"
.1928822,"2A"
2.719709,"2A"
-.1653972,"2A"
.3878576,"2A"
-.2381683,"2A"
.7482743,"2A"
.1579776,"2A"
1.80198,"2A"
-.7642072,"2A"
-3.076357,"2A"
2.377006,"2A"
3.254289,"2A"
2.373668,"2A"
1.80199,"2A"
2.362777,"2A"
2.848832,"2A"
3.049823,"2A"
2.315462,"2A"
3.803359,"2A"
-.2669491,"2A"
1.461024,"2A"
2.295406,"2A"
.3597771,"2A"
2.983574,"2A"
1.994393,"2A"
1.234247,"2A"
.899588,"2A"
.4953668,"2A"
.1771834,"2A"
1.946286,"2A"
-.8607448,"2A"
.9067292,"2A"
3.4187,"2A"
3.109824,"2A"
.1317911,"2A"
2.014524,"2A"
.4378742,"2A"
1.413087,"2A"
.5652343,"2A"
2.033335,"2A"
3.225534,"2A"
.2706911,"2A"
1.618039,"2A"
1.845555,"2A"
.2800153,"2A"
1.092728,"2A"
3.358944,"2A"
3.075587,"2A"
.6585092,"2A"
1.019295,"2A"
.0988584,"2A"
1.393598,"2A"
-.1422458,"2A"
-1.502213,"2A"
2.152255,"2A"
.9760152,"2A"
.9263718,"2A"
1.546617,"2A"
3.706295,"2A"
-.7053676,"2A"
3.536934,"2A"
.6097438,"2A"
.6894001,"2A"
2.0515,"2A"
1.332221,"2A"
.8372173,"2A"
2.936428,"2A"
1.202708,"2A"
2.20087,"2A"
.3397597,"2A"
2.530039,"2A"
-1.76759,"2A"
-2.472686,"2A"
2.098451,"2A"
1.915656,"2A"
2.090948,"2A"
2.981461,"2A"
1.820849,"2A"
1.045503,"1B"
2.745629,"1B"
-.7818844,"1B"
1.453261,"1B"
4.066031,"1B"
2.108943,"1B"
.8109302,"1B"
3.157685,"1B"
1.846824,"1B"
-.2581103,"1B"
1.13856,"1B"
.8795604,"1B"
.9159547,"1B"
-1.013011,"1B"
.6013005,"1B"
.6544947,"1B"
1.656484,"1B"
1.432827,"1B"
-2.660389,"1B"
2.342488,"1B"
2.580792,"1B"
-.8704286,"1B"
.9607018,"1B"
3.074784,"1B"
1.466112,"1B"
.3340479,"1B"
1.152254,"1B"
1.717388,"1B"
2.002943,"1B"
2.466972,"1B"
2.587358,"1B"
1.724442,"1B"
3.50975,"1B"
3.401884,"1B"
1.165426,"1B"
-1.968501,"1B"
2.332668,"1B"
2.095092,"1B"
4.74488,"1B"
1.916184,"1B"
-.8997262,"1B"
.8998727,"1B"
2.864216,"1B"
4.055678,"1B"
1.676044,"1B"
2.829566,"1B"
1.86424,"1B"
3.485474,"1B"
2.365231,"1B"
.8309681,"1B"
1.660321,"1B"
3.101483,"1B"
1.554944,"1B"
3.136789,"1B"
4.243035,"1B"
2.711212,"1B"
-1.064901,"1B"
.0006897,"1B"
2.131131,"1B"
-.3012875,"1B"
1.00447,"1B"
2.579755,"1B"
1.715357,"1B"
.1398837,"1B"
2.581769,"1B"
1.630908,"1B"
1.724385,"1B"
.6909197,"1B"
1.996834,"1B"
.6067665,"1B"
3.733635,"1B"
1.232003,"1B"
3.237211,"1B"
3.488934,"1B"
1.976184,"1B"
-.2188677,"1B"
2.518623,"1B"
1.161168,"1B"
.1967174,"1B"
.9071087,"1B"
2.146263,"1B"
2.921612,"1B"
-.3113944,"1B"
1.54849,"1B"
2.619314,"1B"
1.720466,"1B"
1.258773,"1B"
-.419773,"1B"
.1557722,"1B"
-.5832278,"1B"
2.435401,"1B"
2.152973,"1B"
3.489754,"1B"
1.385482,"1B"
1.263027,"1B"
1.472883,"1B"
.7269108,"1B"
3.259619,"1B"
3.343889,"1B"
1.292618,"1B"
.5960579,"1B"
-1.161491,"1B"
.2268646,"1B"
1.342941,"1B"
1.748438,"1B"
.8266592,"1B"
.8503731,"."
1.880311,"1B"
1.765154,"1B"
2.439552,"1B"
1.047558,"1B"
.2202995,"1B"
1.31629,"1B"
2.67312,"1B"
-1.169964,"1B"
.4527621,"1B"
1.520856,"1B"
.6876722,"1B"
2.312654,"1B"
.9980919,"1B"
3.190559,"2A"
-.8331658,"2A"
3.367392,"2A"
3.204128,"2A"
3.841927,"2A"
3.718285,"2A"
2.234948,"2A"
2.946784,"2A"
2.280701,"2A"
.4442434,"2A"
1.490943,"2A"
.8652837,"2A"
2.427119,"2A"
1.781728,"2A"
1.220871,"2A"
2.438295,"2A"
1.651637,"2A"
.4562089,"2A"
.0135971,"2A"
3.040271,"2A"
-.2830635,"2A"
.8659233,"2A"
1.320312,"2A"
1.765853,"2A"
2.244646,"2A"
3.311732,"2A"
1.229869,"2A"
.5391565,"2A"
1.304007,"2A"
2.130263,"2A"
1.977089,"2A"
2.97555,"2A"
.712229,"2A"
.5966308,"2A"
.6829504,"2A"
2.815696,"2A"
-.7758247,"2A"
2.673859,"2A"
.9190748,"2A"
-.5712057,"2A"
.9006855,"2A"
1.848052,"2A"
3.51896,"2A"
2.256958,"2A"
3.264534,"2A"
2.450557,"2A"
1.02631,"2A"
1.32765,"2A"
2.727336,"2A"
.8550959,"2A"
1.234995,"2A"
.3096368,"2A"
1.146875,"2A"
.9327033,"2A"
2.902196,"2A"
.4174793,"2A"
1.986671,"2A"
1.436683,"2A"
.1492558,"2A"
.3304039,"2A"
-.5641702,"2A"
1.188657,"2A"
1.933677,"2A"
1.97692,"2A"
.5765291,"2A"
.8926781,"2A"
.2909442,"2A"
.4508399,"2A"
1.322697,"2A"
1.514054,"2A"
1.587824,"2A"
1.96959,"2A"
1.629207,"2A"
2.057085,"2A"
1.724807,"2A"
-1.546036,"2A"
2.20737,"2A"
2.123788,"2A"
1.547839,"2A"
.7942134,"2A"
1.363849,"2A"
1.135307,"2A"
.1745078,"2A"
1.084692,"2A"
.7080752,"2A"
.7068282,"2A"
1.291528,"2A"
1.059643,"2A"
.3687182,"2A"
1.120393,"2A"
3.097589,"2A"
-.5765649,"2A"
-.7159512,"2A"
-2.032718,"2A"
-.8317199,"2A"
1.018919,"2A"
1.714801,"2A"
1.355348,"2A"
-1.130422,"2A"
1.712301,"2A"
1.69311,"2A"
.1269321,"2A"
-.2465657,"2A"
.5687511,"2A"
-.9035769,"2A"
1.477857,"2A"
1.511997,"2A"
-.3150094,"2A"
1.070518,"2A"
2.005246,"2A"
1.672535,"2A"
.0847546,"2A"
3.236099,"2A"
-1.295767,"2A"
1.985554,"2A"
-.0306871,"1B"
-.973933,"1B"
1.733281,"1B"
.9929591,"1B"
.4289017,"1B"
.3768255,"1B"
1.3215,"1B"
2.506905,"1B"
5.069049,"1B"
4.555794,"1B"
.3027529,"1B"
2.117515,"1B"
3.814939,"1B"
3.114075,"1B"
2.923506,"1B"
3.621229,"1B"
4.036403,"1B"
1.964791,"1B"
.857606,"1B"
1.106074,"1B"
2.146733,"1B"
2.849127,"1B"
3.0929,"1B"
.5045198,"1B"
3.50161,"1B"
-.7856617,"1B"
2.82771,"1B"
1.92771,"1B"
1.103858,"1B"
1.287653,"1B"
2.654888,"1B"
1.370475,"1B"
1.459747,"1B"
4.620522,"1B"
.0003099,"1B"
6.116815,"1B"
3.89722,"1B"
3.89722,"1B"
.2540451,"1B"
.2292131,"1B"
.3712876,"1B"
1.232388,"1B"
1.982621,"1B"
1.154044,"1B"
2.251053,"1B"
2.198644,"1B"
3.80265,"1B"
-1.110231,"1B"
.6364922,"1B"
.6364922,"1B"
-.3280555,"1B"
2.711312,"1B"
.45026,"1B"
1.644981,"1B"
2.195047,"1B"
2.197076,"1B"
1.889594,"1B"
1.432737,"1B"
.943758,"1B"
-1.536629,"1B"
1.995569,"1B"
2.846112,"1B"
.300112,"1B"
-.6219043,"1B"
-2.359483,"1B"
.6135952,"1B"
-.1937341,"1B"
1.771191,"1B"
.9078754,"1B"
-1.061114,"1B"
1.649164,"1B"
2.266535,"1B"
3.359611,"1B"
4.231115,"1B"
.6339597,"1B"
-.2540642,"1B"
1.660543,"2A"
3.936741,"2A"
3.559929,"2A"
4.367976,"2A"
5.227568,"2A"
2.631385,"2A"
6.009464,"2A"
4.000292,"2A"
5.198447,"2A"
5.043664,"2A"
4.390804,"2A"
3.133884,"2A"
6.240044,"2A"
4.419694,"2A"
4.383573,"2A"
3.461712,"2A"
1.280887,"2A"
4.686999,"2A"
2.61592,"2A"
2.724206,"2A"
1.859276,"2A"
2.764802,"2A"
4.842461,"2A"
5.139744,"2A"
4.177087,"2A"
2.899915,"2A"
-.4713774,"2A"
4.617998,"2A"
4.906452,"2A"
4.109282,"2A"
7.022788,"2A"
2.059346,"2A"
2.067134,"2A"
4.456764,"2A"
.8523025,"2A"
2.721203,"2A"
2.040558,"2A"
2.93568,"2A"
5.130005,"2A"
4.740391,"2A"
4.019777,"2A"
2.664481,"2A"
.8696309,"2A"
2.29472,"2A"
2.456704,"2A"
5.680736,"2A"
1.659462,"2A"
3.371686,"2A"
5.183496,"2A"
6.113147,"2A"
1.576784,"2A"
1.825782,"2A"
3.595796,"2A"
3.595796,"2A"
.81432,"2A"
2.272251,"2A"
1.934749,"2A"
4.851397,"2A"
1.631557,"2A"
3.962621,"2A"
3.962621,"2A"
3.446687,"2A"
6.083394,"2A"
.2510077,"2A"
3.375014,"2A"
1.332519,"2A"
3.341536,"2A"
4.233228,"2A"
3.560992,"2A"
1.187075,"2A"
5.407302,"2A"
1.809814,"2A"
-.1356708,"2A"
1.767219,"2A"
2.542798,"2A"
.729508,"2A"
1.698349,"2A"
1.273322,"2A"
.282016,"2A"
-1.032249,"2A"
1.49374,"2A"
2.569845,"2A"
.4605907,"2A"
1.231195,"2A"
2.646905,"2A"
4.361573,"2A"
2.554471,"2A"
2.549625,"2A"
3.501706,"2A"
1.056765,"2A"
4.00286,"2A"
2.197652,"2A"
2.76032,"2A"
.8133451,"2A"
1.870862,"2A"
2.981796,"2A"
4.389891,"2A"
2.467515,"2A"
3.599701,"2A"
4.609869,"2A"
3.180285,"2A"
4.208062,"2A"
1.314476,"2A"
.3314669,"2A"
3.798959,"2A"
4.808421,"2A"
4.481303,"2A"
3.204777,"2A"
2.46353,"2A"
3.314408,"2A"
1.371328,"2A"
1.738332,"2A"
1.246932,"2A"
2.875444,"2A"
3.75969,"2A"
2.750605,"2A"
-.3487606,"2A"
3.4191,"2A"
.3540947,"2A"
.6613675,"2A"
3.199954,"2A"
4.410769,"2A"
3.883811,"2A"
2.315413,"2A"
1.067758,"2A"
1.603706,"2A"
2.719373,"2A"
1.017637,"2A"
2.076304,"2A"
6.349109,"2A"
1.012782,"2A"
1.947987,"2A"
1.972018,"2A"
1.922089,"2A"
-.1217011,"2A"
1.320974,"2A"
.6759043,"2A"
2.622514,"2A"
2.372866,"2A"
3.888042,"2A"
-.6004021,"2A"
3.536713,"2A"
2.786855,"2A"
2.482328,"2A"
1.735251,"2A"
3.019922,"2A"
1.741872,"2A"
2.596798,"2A"
.0425613,"2A"
2.120633,"2A"
3.982754,"2A"
2.757335,"2A"
2.173494,"2A"
.2516533,"2A"
-2.740253,"2A"
-1.594746,"2A"
2.898274,"2A"
1.584305,"2A"
-.6066687,"2A"
1.66449,"2A"
2.332057,"2A"
1.552804,"2A"
.7837417,"2A"
2.180449,"2A"
2.1409,"2A"
2.214749,"2A"
.7259434,"2A"
.0305971,"2A"
2.576262,"2A"
1.484256,"2A"
1.124069,"2A"
.4542362,"2A"
1.450156,"2A"
.4573995,"2A"
2.240284,"2A"
.2089473,"2A"
2.890894,"2A"
-.5388274,"2A"
2.095039,"2A"
3.460965,"2A"
-.3390512,"2A"
.6150234,"2A"
2.260748,"2A"
3.79135,"2A"
2.358464,"2A"
2.703232,"2A"
1.187282,"2A"
.1134359,"2A"
.9118529,"2A"
1.535494,"2A"
.0650103,"2A"
1.217749,"2A"
1.239655,"2A"
3.405169,"2A"
2.44431,"2A"
3.201453,"2A"
2.147089,"2A"
1.717916,"2A"
3.581625,"2A"
3.617982,"2A"
-.8645003,"2A"
2.590894,"2A"
2.775752,"2A"
3.696292,"2A"
1.388627,"2A"
4.685606,"2A"
.0574856,"2A"
3.2026,"2A"
4.240093,"2A"
.0331155,"2A"
2.414699,"2A"
1.540576,"2A"
2.69337,"2A"
2.242922,"2A"
4.919725,"2A"
2.873067,"2A"
3.07398,"2A"
1.163482,"2A"
1.019212,"2A"
1.400922,"2A"
-.4538028,"2A"
2.118189,"2A"
.9074679,"2A"
3.008056,"2A"
-.5463595,"2A"
-.244297,"2A"
1.259886,"2A"
2.356969,"2A"
2.045563,"2A"
.7512463,"2A"
.8965654,"2A"
1.374882,"2A"
1.838489,"2A"
1.521157,"2A"
-.6534361,"2A"
1.308152,"2A"
1.64609,"2A"
2.278074,"2A"
-.0770711,"2A"
.9233418,"2A"
1.113195,"2A"
-.4443858,"2A"
-1.366464,"2A"
3.35836,"2A"
1.026192,"2A"
-1.369854,"2A"
-1.718645,"2A"
4.528003,"2A"
1.583761,"2A"
.8140764,"2A"
1.338967,"2A"
1.851672,"2A"
2.418437,"2A"
2.749474,"2A"
2.01035,"2A"
-.4994835,"2A"
1.206315,"2A"
2.000612,"2A"
2.937011,"2A"
-.0845976,"2A"
-.0640693,"2A"
.3904733,"2A"
1.622028,"2A"
1.073739,"2A"
1.10285,"2A"
1.36005,"2A"
1.626773,"2A"
2.31309,"2A"
3.12192,"2A"
.0981063,"2A"
2.758522,"2A"
1.105843,"2A"
.442067,"2A"
1.648082,"2A"
2.26959,"2A"
.6712441,"2A"
1.624149,"2A"
.0963097,"2A"
3.100984,"2A"
-.2814588,"2A"
1.817224,"2A"
-.563051,"2A"
2.23304,"2A"
.1222442,"2A"
2.068522,"2A"
2.14432,"2A"
2.138556,"2A"
.9674363,"2A"
2.83246,"2A"
1.621165,"2A"
.6865505,"2A"
-.494416,"2A"
1.315612,"2A"
2.541783,"2A"
2.180812,"2A"
.9945361,"2A"
.2435343,"2A"
-.0957205,"2B"
1.98957,"2B"
-2.345013,"2B"
-.5932729,"2B"
1.168741,"2B"
2.214215,"2B"
.8419636,"2B"
1.78008,"2B"
1.367084,"2B"
1.997688,"2B"
2.000266,"2B"
1.05254,"2B"
1.673721,"2B"
1.429157,"2B"
1.969551,"2B"
-1.273323,"2B"
1.413469,"2B"
2.002216,"2B"
1.115758,"2B"
-1.527876,"2B"
1.412883,"2B"
.661414,"2B"
2.21688,"2B"
-1.58599,"2B"
.2265856,"2B"
-1.729692,"2B"
.0008297,"2B"
-1.819536,"2B"
.3048857,"2B"
.8424461,"2B"
1.015267,"2B"
.4586646,"2B"
.7281958,"2B"
.0236872,"2B"
1.165564,"2B"
2.152838,"2B"
2.535457,"2B"
1.447643,"2B"
2.315896,"2B"
.9634186,"2B"
1.971766,"2B"
1.831816,"2B"
-.6820451,"2B"
.8213996,"2B"
-.3768091,"2B"
1.721848,"2B"
-.0884794,"2B"
4.41751,"2B"
1.007436,"2B"
2.632586,"2B"
-1.147898,"2B"
.637571,"2B"
.8725144,"2B"
1.552559,"2B"
-.7766853,"2B"
-.4522564,"2B"
1.0146,"2B"
1.656633,"2B"
.636434,"2B"
.6795602,"2B"
-.4810597,"2B"
1.228075,"2B"
1.573156,"2B"
2.085851,"2B"
.3267105,"2B"
2.374403,"2B"
1.923222,"2B"
1.808435,"2B"
1.190076,"2B"
.7167612,"2B"
-.4244461,"2B"
1.912142,"2B"
1.391953,"2B"
.8775707,"2B"
3.165471,"2B"
.8709502,"2B"
2.149603,"2B"
-.3767756,"2B"
1.674993,"2B"
-1.065853,"2B"
2.768047,"2B"
-.2764639,"2B"
-.7395682,"2B"
2.310504,"2B"
2.3295,"2B"
2.847192,"2B"
1.804906,"2B"
1.686943,"2B"
-.5877858,"2B"
1.208584,"2B"
-.3314083,"2B"
.8101121,"2B"
1.229605,"2B"
.9641242,"2B"
.6836017,"2B"
.8233461,"2B"
.9120176,"2B"
1.92999,"2B"
-1.145066,"2B"
2.502984,"2B"
2.214218,"2B"
2.235095,"2B"
1.654769,"2B"
1.364907,"2B"
2.391264,"2B"
1.918244,"2B"
1.878885,"2B"
3.408041,"2B"
3.76906,"2B"
4.796385,"2B"
5.790247,"2B"
2.253227,"2B"
5.147802,"2B"
3.101686,"2B"
2.741956,"2B"
-1.124743,"2B"
1.149112,"2B"
1.532917,"2B"
1.956333,"2B"
1.726671,"2B"
.7863278,"2B"
2.136224,"2B"
1.896445,"2B"
-1.415859,"2B"
.5293216,"2B"
2.095728,"2B"
-1.085183,"2B"
.5406427,"2B"
.6576496,"2B"
.1411784,"2B"
1.819684,"2B"
-1.011767,"2B"
1.901416,"2B"
2.002072,"2B"
3.618993,"2B"
-.7759528,"2B"
.9034567,"2B"
2.233947,"2B"
2.233947,"2B"
1.568926,"2B"
.397238,"2B"
1.024381,"2B"
.4408644,"2B"
1.685967,"2B"
-.4771539,"2B"
2.046753,"2B"
-2.722048,"2B"
-1.144061,"2B"
.3067933,"2B"
.9645703,"2B"
2.354912,"2B"
3.105138,"2B"
.9691526,"2B"
.813283,"2B"
.5351298,"1B"
.7119935,"1B"
.0227786,"1B"
2.090629,"1B"
-.396664,"1B"
.4908107,"1B"
-1.558194,"1B"
.4708782,"1B"
1.466262,"1B"
2.328536,"1B"
.7393387,"1B"
-.6970066,"1B"
1.163651,"1B"
1.385972,"1B"
-2.847985,"1B"
3.463286,"1B"
2.519606,"2B"
2.080952,"2B"
1.917067,"2B"
.1981703,"2B"
2.506179,"2B"
1.472406,"2B"
-.7030278,"2B"
.3535681,"2B"
2.810444,"2B"
1.686342,"2B"
1.51333,"2B"
1.805243,"2B"
.8489665,"2B"
2.437527,"2B"
1.900067,"2B"
1.29267,"2B"
-4.754831,"2B"
2.982591,"2B"
.816519,"2B"
-1.252159,"2B"
2.505975,"2B"
.8348507,"2B"
1.936931,"2B"
.717874,"2B"
1.898293,"2B"
1.23918,"2B"
3.840488,"2B"
4.229624,"2B"
3.080914,"2B"
2.249912,"2B"
1.074108,"2B"
-1.899957,"2B"
1.404841,"2B"
1.509852,"2B"
2.426182,"2B"
.1620679,"2B"
-.2682468,"2B"
1.747051,"2B"
1.501926,"2B"
-.1760787,"2B"
.933254,"2B"
4.415899,"2B"
.8280408,"2B"
3.135172,"2B"
-2.074876,"2B"
1.591964,"2B"
1.362291,"2B"
2.371402,"2B"
1.007717,"2B"
1.363747,"2B"
-1.643652,"2B"
.2721013,"2B"
1.545593,"2B"
1.672052,"2B"
1.402881,"2B"
.9330062,"2B"
.7494472,"2B"
1.176887,"2B"
.6393824,"2B"
1.188803,"2B"
.302317,"2B"
2.378026,"2B"
.1061602,"2B"
2.462184,"2B"
.0932626,"2B"
-1.382482,"2B"
-.2969677,"2B"
1.284793,"2B"
.7183909,"2B"
-1.628019,"2B"
.6125281,"2B"
-.9322906,"2B"
.5019625,"2B"
-.0914105,"2B"
-3.485841,"2B"
.9338673,"2B"
-1.950647,"2B"
-.1749298,"2B"
.597473,"2B"
2.040633,"2B"
1.468791,"2B"
-1.308885,"2B"
1.529607,"2B"
-.0243572,"2B"
.3906831,"2A"
3.363513,"2A"
1.809344,"2A"
.4789386,"2A"
2.016361,"2A"
2.358001,"2A"
-.0781605,"2A"
.7854072,"2A"
2.910463,"2A"
3.46379,"2A"
2.005969,"2A"
.7378672,"2A"
.7246895,"2A"
3.215611,"2A"
2.673976,"2A"
1.72168,"2A"
.6231967,"2A"
1.681237,"2A"
-.3263356,"2A"
.7695617,"2A"
1.668459,"2A"
3.062802,"2A"
3.515647,"2A"
.4749601,"2A"
2.124301,"2A"
.152163,"2A"
-.2976907,"2A"
4.729033,"2A"
-1.271431,"2A"
-1.710198,"2A"
.2481639,"2A"
1.435251,"2A"
.6781401,"2A"
1.487146,"2A"
-.920831,"2A"
2.67499,"2A"
2.784184,"2A"
-1.031542,"2A"
.3210467,"2A"
.8429068,"2A"
.6136439,"2A"
3.273572,"2A"
2.650513,"2A"
2.26581,"2A"
2.059138,"2A"
2.249301,"2A"
2.492188,"2A"
-.6121259,"2A"
3.042959,"2A"
2.324317,"2A"
4.296232,"2A"
2.159782,"2A"
1.265273,"2A"
1.826985,"2A"
1.26142,"2A"
.580208,"2A"
1.735075,"2A"
2.136905,"2A"
.1899259,"2A"
1.515496,"2A"
3.412777,"2A"
1.934755,"2A"
.9907301,"2A"
1.946119,"2A"
3.265477,"2A"
2.396376,"2A"
.6682395,"2A"
.6388441,"2A"
-.7580826,"2A"
1.755083,"2A"
3.379347,"2A"
3.956803,"2A"
.8645173,"2A"
1.954724,"2A"
2.280286,"2A"
4.081094,"2A"
4.197376,"2A"
.6445817,"2A"
1.200067,"2A"
1.335112,"2A"
.8270966,"2A"
3.774038,"2A"
.5098912,"2A"
.394175,"2A"
3.561242,"2A"
.9278082,"2A"
3.105483,"2A"
2.530692,"2A"
.3921097,"2A"
.7722772,"2A"
3.407945,"2A"
1.455757,"2A"
3.251471,"2A"
1.934621,"2A"
2.40924,"2A"
3.887548,"2A"
1.318829,"2A"
.0200575,"2A"
-.5426964,"2A"
1.581791,"2A"
.7103729,"2A"
2.060536,"2A"
2.754297,"2A"
2.320356,"2A"
1.200097,"2A"
2.12442,"2A"
3.164627,"2A"
2.267365,"2A"
1.692085,"2A"
-.131863,"2A"
-.1256199,"2A"
2.145808,"2A"
1.398667,"2A"
1.157457,"2A"
1.766336,"2A"
3.196238,"2A"
4.802002,"2A"
1.416824,"2A"
.7015369,"2A"
-.073639,"2A"
.7082427,"2A"
1.124868,"2A"
4.514081,"2A"
-1.252061,"2A"
.8094758,"2A"
4.143701,"2A"
.6834655,"2A"
1.355224,"2A"
-2.681447,"2A"
.272246,"2A"
2.245444,"2A"
3.351356,"2A"
3.731412,"2A"
2.568627,"2A"
1.901291,"2A"
2.378842,"2A"
2.056499,"2A"
1.346911,"2A"
.8577545,"2A"
1.30886,"2A"
1.930456,"2A"
-.0988485,"2A"
2.453863,"2A"
1.657359,"2A"
.9779953,"2A"
.5594672,"2A"
2.579459,"2A"
-.0234908,"2A"
4.485258,"2A"
-.7206623,"2A"
3.345681,"2A"
5.245497,"2A"
3.018306,"2A"
2.514126,"2A"
1.643018,"2A"
.6300476,"2A"
3.503962,"2A"
-.2631248,"2A"
-.4740984,"2A"
.6468101,"2A"
-1.111649,"2A"
2.853247,"2A"
3.444167,"2A"
2.696457,"2A"
.1820215,"2A"
2.066169,"2A"
2.233262,"2A"
.3638303,"2A"
2.224201,"2A"
1.288808,"2A"
.4239989,"2A"
1.321774,"2A"
1.280334,"2A"
1.05232,"2A"
2.173723,"2A"
1.631471,"2A"
1.604723,"2A"
.2133599,"2A"
1.588872,"2A"
2.043532,"2A"
.5185437,"2A"
1.37931,"2A"
2.085436,"2A"
.8923013,"2A"
2.134867,"2A"
1.140202,"2A"
2.670916,"2A"
1.827075,"2A"
3.856043,"2A"
2.601014,"2A"
1.803359,"2A"
1.503773,"2A"
.9853428,"2A"
-.4123206,"2A"
.6231431,"2A"
-1.389118,"2A"
2.151887,"2A"
-.3695084,"2A"
1.655926,"2A"
.1663192,"2A"
1.22622,"2A"
2.008336,"2A"
.3102456,"2A"
-.4918469,"2A"
1.780397,"2A"
2.518398,"2A"
3.498935,"2A"
3.890115,"2A"
4.213414,"2A"
4.26385,"2A"
2.319757,"2A"
4.453691,"2A"
2.164436,"2A"
1.962651,"2A"
4.004544,"2A"
2.147878,"2A"
4.299533,"2A"
2.695674,"2A"
.5014357,"2A"
3.481935,"2A"
1.468591,"2A"
1.843474,"2A"
4.495178,"2A"
3.47371,"2A"
1.294894,"2A"
3.834008,"2A"
3.691491,"2A"
5.969952,"2A"
3.13101,"2A"
2.829589,"2A"
4.980938,"2A"
3.137145,"2A"
6.238739,"2A"
.8182941,"2A"
4.843722,"2A"
3.108221,"2A"
1.678451,"2A"
3.121351,"2A"
3.535664,"2A"
3.114879,"2A"
2.292301,"2A"
3.2886,"2A"
3.146249,"2A"
5.493489,"2A"
2.853777,"2A"
5.962255,"2A"
5.551746,"2A"
2.619343,"2A"
4.28034,"2A"
5.63204,"2A"
3.872533,"2A"
5.473887,"2A"
-.3978184,"2A"
3.007102,"2A"
3.79344,"2A"
3.81059,"2A"
3.938834,"2A"
2.271025,"2A"
.8388436,"2A"
3.413676,"2A"
3.198061,"2A"
3.879632,"2A"
3.042368,"2A"
4.92358,"2A"
3.49956,"2A"
2.250473,"2A"
2.393148,"2A"
4.130455,"2A"
4.421645,"2A"
4.853506,"2A"
1.074436,"2A"
4.401775,"2A"
5.145953,"2A"
5.145953,"2A"
4.739316,"2A"
2.683682,"2A"
4.556754,"2A"
4.836631,"2A"
2.726276,"2A"
4.697959,"2A"
3.898228,"2A"
-.050986,"2A"
.6983734,"2A"
3.142599,"2A"
5.535376,"2A"
3.211295,"2A"
1.331809,"2A"
2.623022,"2A"
2.714231,"2A"
4.949107,"2A"
3.753883,"2A"
2.290272,"2A"
3.99988,"2A"
2.861115,"2A"
5.96742,"2A"
4.163378,"2A"
5.085786,"2A"
3.713399,"2A"
2.144453,"2A"
1.89488,"2A"
3.511477,"2A"
1.823915,"2A"
4.516284,"2A"
3.85322,"2A"
.9713242,"2A"
3.629079,"2A"
.9715059,"2A"
-.023064,"2A"
-.5254267,"2A"
.7793478,"2B"
.6465009,"2B"
2.162283,"2B"
-1.085195,"2B"
3.348057,"2B"
1.891917,"2B"
1.769118,"2B"
1.327831,"2B"
-.00033,"2B"
1.384891,"2B"
1.384891,"2B"
-.8269872,"2B"
-.5563025,"2B"
-.1566363,"2B"
1.496659,"2B"
1.107982,"2B"
1.597748,"2B"
1.575006,"2B"
1.184316,"2B"
.050484,"2B"
-.2589897,"2B"
.6464067,"2B"
-.3876601,"2B"
.0829247,"2B"
1.947505,"2B"
.0137846,"2B"
2.433201,"2B"
.4132944,"2B"
.8404588,"."
-.54796,"2B"
1.647281,"2B"
-.72888,"."
1.658552,"2B"
-.8273326,"2B"
1.554439,"2B"
1.661873,"2B"
1.390274,"2B"
1.749175,"2B"
.1217396,"2B"
-.3521608,"2B"
1.916926,"2B"
.2464772,"2B"
1.977803,"2B"
-.9681526,"2B"
.0877178,"2B"
-.119349,"2B"
3.879469,"2B"
