cod_lote,cent_x,cent_y
734490022401,944778,961032
251680099801,944848,1043129
734490008201,945059,958049
738730148701,945098,926706
255960169702,945334,1007293
734490032303,945354,961336
734490027903,945477,957575
734490009302,945631,956417
738730159901,945876,923015
734490008805,945918,957221
255960117701,946448,1005896
255960113501,946615,1009481
258670033201,946693,1031981
253200078201,946972,1043947
258670083304,947019,1029353
250950056001,947359,1022346
251480097901,947359,1095735
258670071201,947477,1033630
251480096401,947521,1097634
251480094001,947641,1098286
255960073401,947664,1020977
255960076504,947780,1019174
258670034301,947883,1030686
250950025001,947976,1023753
733520153602,948790,950775
733520149901,949060,951406
255960060302,949668,1020220
254880020001,950267,971051
254880019501,950476,971661
733520031901,950809,951600
733520036303,950877,950966
254880022902,951945,973248
254880024103,952002,971782
258780012003,952474,978922
258780176101,952815,977340
258780313201,953054,974305
258780009301,953196,980457
258780227102,953659,980633
258780197104,953990,974895
253280064703,955282,1036265
250400126001,955628,1015627
258780035203,955679,982648
255060017202,956030,945280
252450041301,956111,995263
255060046702,956349,945763
250350036002,956420,991282
251230019801,956456,1012036
258050021201,956505,974130
252450155812,956580,989212
250350031601,956625,992030
258780048202,956672,982727
255060048802,956739,944236
252450040501,956855,994469
251230031703,957031,1012138
251230089003,957404,1014753
251230026102,957429,1013656
250190012301,957503,1036339
253860049501,957533,1004999
252450039901,957658,994341
252450205002,957864,991666
253860084201,957917,1009807
253860142002,958231,1011584
252450215310,958537,993958
252450145622,959560,993123
258780132701,959660,983798
257430089501,960953,976117
253860094101,961345,1008717
257430039601,962293,976717
253940036101,962387,1083888
253940050701,962739,1082696
253860029601,962843,1010708
253940217601,962980,1083258
253860106401,963339,1007902
253860031501,963374,1009971
258850080901,963595,1098780
257970073201,963647,1007581
257970050401,964494,1008223
253980037302,964662,1072753
253980003501,965750,1073627
258850038801,965944,1099444
258850218701,966730,1103084
254020010902,967308,1041358
258850050402,967578,1104023
252900009901,967968,976696
252900026301,967997,974592
254020093201,968257,1039243
252900094702,968326,967330
252900011501,968584,975837
254020089901,968860,1040668
252900062701,968942,968653
252900062804,969607,968255
254020126222,971261,1041825
254020045202,971761,1042756
256580077501,974108,1043776
256580082902,974965,1039988
256580064001,974985,1041028
252580056801,975607,1068947
255130019903,976893,1066843
255130030701,977132,1068453
257770081601,977283,1056082
258850146301,977428,1095098
255130030001,977552,1066914
257770018605,977761,1053124
257770017301,977842,1053939
258850141701,979013,1094725
258850139601,979683,1094848
257770042802,979743,1054984
155070013501,988927,1115676
256530082302,991770,1080096
256530051204,991837,1079389
256530049901,993299,1078785
256530043201,993352,1080709
154800011301,993962,1107786
156810017901,994101,1113924
154800001701,994793,1108439
470010017902,997814,1725140
471890064601,1002891,1689157
471890064701,1002938,1689544
151060003502,1015568,1120533
151060031301,1016222,1118021
151060030802,1016946,1117051
151060035802,1017557,1118862
151060014501,1017815,1120816
202380001101,1029314,1629046
683680001701,1030323,1142122
683680003503,1031082,1141252
202380012602,1031450,1630019
683680000302,1031571,1143717
202380013203,1032807,1630428
202380013201,1032928,1630196
685720002701,1037270,1143063
685720121001,1039026,1142806
685720268901,1039451,1145091
683240013101,1039628,1147107
685720139602,1040426,1144212
472880030203,1045583,1650429
688610015001,1045640,1151165
688610031401,1045831,1147577
472880031903,1046297,1650083
472880032302,1046608,1649965
680770031203,1047577,1148585
680770040604,1048457,1148950
680770071701,1049196,1145811
680770075405,1049344,1147687
154690040301,1052983,1140474
154690037401,1053618,1137782
154690008002,1053642,1148573
154690143902,1054279,1136156
154690033201,1054676,1138429
154690183704,1054804,1147751
683270014601,1056605,1158344
683270023601,1057645,1160889
156640090903,1059238,1150099
154690050801,1059342,1146731
682350009401,1060960,1237354
158160019002,1060985,1146023
682350007601,1061455,1239404
682350001801,1062005,1240681
158160038401,1063084,1147496
158160080809,1063342,1145575
687700108601,1066191,1166154
153250027801,1066467,1042407
153250089802,1066763,1040000
153250085704,1067062,1041518
153220001601,1067876,1044385
687700030008,1068156,1167119
151850052503,1068592,1156974
151850055503,1068657,1153290
157610008601,1069633,1042741
687700119002,1069730,1166877
151850019801,1070442,1156715
687700123604,1070476,1164817
203100002002,1074811,1426425
687700146803,1076724,1167909
542060145603,1077064,1435124
683200022701,1077423,1183280
203100005701,1077577,1426651
683200051203,1077620,1185464
687700075401,1077829,1170198
542060042904,1078116,1434371
542060079204,1078215,1432157
683200058201,1078326,1182252
542060079602,1079294,1433044
542060166703,1080459,1422840
542060167002,1080687,1423387
682960033303,1080779,1231734
682960034402,1080969,1229342
687700024301,1081186,1171041
542060117301,1081256,1421540
687700025601,1081387,1169353
687700155205,1081758,1172031
682960009801,1082659,1230407
548000069203,1084003,1420939
548000068901,1084929,1422478
548000107402,1085860,1420822
548000104704,1086194,1422892
688950023620,1086776,1239060
688950023603,1086903,1238407
688950026101,1087772,1237714
686150172602,1095009,1300754
440010045501,1095520,1706861
687550054304,1095619,1205438
156210011501,1096955,1081788
158970065103,1098858,1080976
685490019202,1099154,1209507
685490014201,1099380,1209867
158970008704,1099577,1079700
685490026507,1099633,1209845
158970071602,1100199,1080513
440010031801,1100376,1706066
681670021401,1101494,1185729
154550025601,1103047,1066652
685330026007,1103185,1210034
154550074301,1103262,1067508
543440086404,1103779,1419741
154550076802,1104220,1068194
154550031301,1104222,1065902
684980056001,1104271,1187880
543440066201,1104520,1406373
204000004703,1104529,1550418
543440008602,1104668,1419161
543440023103,1105182,1422462
543440050202,1105218,1408358
543440050201,1105452,1408371
680010004104,1105786,1287054
543440069701,1105961,1404806
543440015302,1106219,1421517
543440078102,1106347,1418213
204000026508,1106352,1549932
680010010401,1108474,1288266
688550077101,1108635,1199593
200130045301,1109042,1596286
200130019102,1109206,1601285
688550070101,1109433,1199684
688550038002,1109891,1200840
684640052901,1110360,1200010
200130020901,1110984,1602128
540030044601,1120376,1399526
540030044907,1120555,1401488
540030046901,1121327,1397897
540030048202,1122294,1397820
547200009201,1124342,1415758
547200127701,1125735,1416083
546600075201,1129016,1358654
546600074602,1129901,1358968
546600006202,1130878,1359431
546600003001,1132225,1360217
546600089802,1135486,1350147
546600054101,1137306,1350270
540510043501,1137655,1338448
546600054002,1137798,1350830
540510126002,1138904,1338310
540510048502,1140172,1338485
543130057902,1141833,1376841
543130058401,1141904,1375145
543130005401,1142701,1374991
542230075601,1142994,1324400
542230066801,1143956,1323169
542230066802,1144027,1323025
546600043502,1144030,1356329
542230068102,1144178,1324338
542230114901,1144679,1323968
545200030701,1157995,1315150
545200027001,1158236,1319989
545200004901,1159017,1328263
545200006401,1160588,1327401
541720045701,1162990,1326967
541720019502,1163863,1333833
541720016401,1163983,1333126
541720057701,1165358,1332408
541720016701,1166692,1333968
541720038801,1166915,1334189
545990001801,1170916,1333055
543770070504,1176089,1293968
543770030302,1176922,1292513
543770012102,1177167,1294880
548200166301,1179213,1286922
543770026202,1179409,1289970
548200108501,1180182,1288447
548200085402,1180910,1288931
526780332903,605532.2901,638189
526780203502,605969.5274,637711
526830136702,620644.6915,639721
526830122103,620715.3966,638694
526830134002,621009.8552,640277
526830005605,621902.0332,638340
526830014201,622457.4133,637860
526830316703,622794.4665,638246
522070043003,623084.5301,626764
526830204001,623718.5675,637839
522070173902,624695.1866,625380
522070160703,624909.3008,624637
527860053401,641972.2736,666061
190750354901,651714.2438,722596
521100117401,659541.0179,643507
521100159902,659735.9002,646266
195320228501,660218.6693,734819
523990087202,660664.6563,670293
523990088101,661161.4331,671806
523990089003,661212.7031,672037
195320186901,661445.3202,734776
523990120501,661793.8013,669519
195320200501,661942.6,732073
523990289305,662303.7606,670342
195320076301,662415.7063,733294
520510115406,663144.074,652715
195320056203,663689.2636,741041
195320037601,663794.8944,744156
195320052803,663825.8334,741707
520190031602,665140.8312,652702
522580058803,667161.3328,650994
194500149101,668563.1255,686922
190220155101,687116.0995,699647
190220297301,687488.1527,697672
192560093601,687962.7871,777747
190220296602,688241.3224,698414
192560331701,689735.5848,763846
192560338601,689914.5233,761351
190220330501,690141.2838,699990
190220345201,690410.6049,701721
192560348801,690575.0648,762585
192560344101,691517.0879,761617
190220350102,692597.1517,701148
190220313403,692676.1371,700511
193920001102,694177.4009,731431
193920001001,695345.6413,732838
197800001101,697161.8268,824914
192561172703,697474.9653,755748
193920028401,698314.5744,736172
196220223801,698352.2559,740880
192560751601,699151.284,779042
197800050901,699293.0812,822690
192560446902,699750.3961,759406
192560645806,700607.5836,756214
196220235401,700803.1094,740476
193920070002,700968.6743,735278
193920156105,701412.5501,731987
198070245001,701875.7817,754177
197800344901,701925.5784,817047
193970489901,701939.3557,722383
193920023901,702127.7359,731692
193920209202,702241.5579,734042
198070061401,702627.6273,752558
197800243701,702668.3001,817602
197800287401,703102.8004,804556
194730398504,703125.8434,803952
193920090701,703283.7849,731612
196220033101,703539.8326,739351
196220151301,703677.673,740221
193920097501,704512.2728,736662
193920246902,704658.6635,737760
192560733301,705544.4947,758214
191300048701,707592.7186,794050
194730321801,709177.5869,793776
194730331502,710577.5214,794091
191300529202,710926.6216,792329
191300435201,711205.0828,777520
190010072902,711904.0842,774254
190010069401,712054.2357,773400
191300306401,714397.631,782294
190010064201,714974.9392,773715
194730245101,715857.0035,796059
191300708401,716892.1807,781934
194730252102,717755.7673,796040
194730535901,719679.5834,797231
191300470301,720728.2343,779600
195480201501,722407.2227,790497
190010085301,722822.4119,771663
195480421901,723213.2314,790076
195480219501,724527.4068,784957
191300350203,725110.9157,783265
195480221501,725362.5102,785468
195480246301,725730.8117,784633
191370045401,725767.0586,808461
195480251601,727915.6275,785423
196980134001,732252.6769,811525
196980136101,732723.8586,809934
191370407901,733743.9778,801592
196980372904,733809.6974,812119
196980190102,734625.6099,811523
196980370302,734883.9411,815692
761260028501,735090.5778,924892
768690000301,735392.9709,912196
761260027001,735736.6913,925302
196980200102,735987.9324,816476
768690004001,736418.9772,912546
768900029201,740000.793,928276
768900023301,741612.8361,930442
768900050601,742281.4269,929747
768280037704,742350.0962,956593
768280032802,743264.9112,955288
766160042301,743287.1038,941372
766160008802,743773.2928,948232
768900006704,743845.4878,931554
191420211101,744533.3875,823444
766160051201,744771.3619,941149
768280011405,749052.4798,959115
768280015305,751858.3344,958929
198210191501,756121.3116,816487
761000053101,759196.0046,974069
198210214701,759201.6081,817376
761000041101,759472.6604,975233
761000056801,760127.6616,972924
761000055603,761186.348,973635
192120039901,761813.5883,841704
761000121905,761936.0262,975184
762460062103,764018.5885,1019402
766220012901,764242.1518,980755
415510449501,765372.2426,681294
413590191701,765444.5187,706415
415510399201,765563.4444,691778
415510176802,765960.4573,694648
762460073305,765986.2154,1018608
762460085405,766502.7469,1019250
415510178503,766583.46,695660
415510384603,766757.4406,691937
413590069201,766810.5111,705884
415510428102,766878.4184,687544
415510397503,767005.427,689748
415510452301,767182.6986,683371
192120152702,767214.8699,843280
415510828203,767328.4123,686668
415510173502,767814.1411,695844
415510459001,767831.0677,685364
766220014803,768007.098,985513
768630050701,768466.4872,1002859
415510420910,768794.4178,688954
415300127201,768857.39,683425
415300128201,769146.3929,684217
760540011304,769920.305,1012321
52840045901,770246,1242000
768230007901,771138.4289,1001289
760540020001,772253.3712,1012606
768230016404,772839.3692,1000409
762430082806,773076.9488,1026562
415300053901,773485.3802,685105
413960210701,774187.6635,740079
760540047402,774490.7855,1010927
768230027303,774508.3394,1006986
768340062201,775110.237,938568
768340074001,775328.167,937587
