"","cod_lote","prod_elevs"
"17399",196220318101,1508
"17400",196220338801,1764
"17401",198070579202,1747
"17402",198070635001,1634
"17403",196220184104,1814
"17404",196220171501,1971
"17405",197600078701,1788
"17406",197600113602,2040
"17407",196220255201,2011
"17408",526870185401,1619
"17409",526870577801,1774
"17410",526870061301,1995
"17411",526870234601,1704
"17412",523990007701,1522
"17413",523990062401,1579
"17414",523990006703,1565
"17415",523990437006,1522
"17416",523990063902,1472
"17417",523990296301,1472
"17418",523990429201,1615
"17419",523990084001,1716
"17420",523990088702,1609
"17421",523990099601,1567
"17422",520510116607,1952
"17423",523990110201,1769
"17424",522030273601,2004
"17425",522030207902,1941
"17426",524180154101,1236
"17427",524180052901,1850
"17428",524180132902,1846
"17429",526830297505,1564
"17430",205170009701,728
"17431",201750004502,1261
"17432",201750003801,1003
"17433",201750009302,1107
"17434",204000000402,1277
"17435",204000034302,1265
"17436",204000001710,1309
"17437",204000001701,1265
"17438",200130012702,1623
"17439",200130015802,1159
"17440",200130053416,1445
"17441",200130015901,1424
"17442",200130080603,1518
"17443",200130017802,1424
"17444",200130049801,1658
"17445",200130088401,1699
"17446",200130017503,1669
"17447",200450006801,1598
"17448",206210032117,1125
"17449",206210049403,1403
"17450",206210009406,1287
"17451",206210034901,1512
"17452",206210035510,1542
"17453",440780000902,1096
"17454",442790016101,1157
"17455",442790005302,1279
"17456",442790004502,2082
"17457",440780022801,1131
"17458",440780008502,1311
"17459",440780007303,1311
"17460",440780007601,1240
"17461",542060141803,1325
"17462",542060050604,1479
"17463",542060049602,1303
"17464",542060146909,1459
"17465",542060059405,1424
"17466",542060057811,1301
"17467",542060152610,1168
"17468",542060076409,900
"17469",542060070415,1222
"17470",542060152711,945
"17471",542060075204,900
"17472",548000084006,980
"17473",546700014702,873
"17474",548000127402,1157
"17475",548000133801,898
"17476",540030026803,1383
"17477",541280062103,1146
"17478",541280113402,830
"17479",541280028101,964
"17480",541280056602,1218
"17481",541280059003,1054
"17482",686150194601,1043
"17483",686150107704,1308
"17484",686150107901,1211
"17485",680010012301,1485
"17486",688200025501,1501
"17487",688200006001,1565
"17488",685470013901,1449
"17489",547200065305,1684
"17490",541090002601,1464
"17491",547200086802,1541
"17492",547200087102,1382
"17493",541090036906,1360
"17494",541090037104,1357
"17495",541090018702,1061
"17496",541090087701,1232
"17497",541090091201,659
"17498",547200093301,1138
"17499",547200170801,1093
"17500",543130056201,1479
"17501",543130044102,1434
"17502",542230095201,2141
"17503",542230123904,1778
"17504",543130046301,1231
"17505",542230080204,1777
"17506",542230075805,1499
"17507",542230091903,1836
"17508",546800011601,1382
"17509",546800010304,1245
"17510",540990016406,1702
"17511",542390007808,1317
"17512",542390007201,1317
"17513",542390007004,1317
"17514",542390020104,1588
"17515",542390020802,1455
"17516",542390021608,1305
"17517",542390000713,926
"17518",542390024003,1319
"17519",540990003201,1487
"17520",546730001401,1184
"17521",546730002605,1303
"17522",540010004201,847
"17523",540010006203,977
"17524",543770105501,1743
"17525",543770083402,1938
"17526",543770043708,1560
"17527",541740000201,1803
"17528",543770046001,1894
"17529",541740005901,1577
"17530",543770062701,1441
"17531",541740008401,1495
"17532",541740006502,1583
"17533",687550071602,1427
"17534",687550020104,1427
"17535",687550074917,1638
"17536",680790033101,1559
"17537",680790006917,1450
"17538",680790032403,1501
"17539",680790032003,1541
"17540",680790032203,1541
"17541",685490005303,1666
"17542",685490033504,1719
"17543",685490023502,1662
"17544",686790088501,1652
"17545",685330012515,1789
"17546",686790054104,1696
"17547",685330035032,1657
"17548",686790089802,1652
"17549",685330035405,1496
"17550",688550023921,1584
"17551",682290004005,1811
"17552",688550026902,1389
"17553",682290002603,1727
"17554",688550068401,1415
"17555",688550088303,1415
"17556",686890201305,896
"17557",686890145304,669
"17558",686890042801,893
"17559",686890165503,1092
"17560",686890163001,1048
"17561",686890083001,1109
"17562",686890085105,1188
"17563",158970156801,1477
"17564",158970021401,1589
"17565",158970109501,1521
"17566",158970132601,1350
"17567",158970039801,1575
"17568",154550045103,1337
"17569",154550055901,1242
"17570",150900027101,1093
"17571",156600035001,1618
"17572",156600004701,1310
"17573",683200107502,1233
"17574",683200126503,1522
"17575",683200132101,1557
"17576",682640046601,1643
"17577",682640025301,1643
"17578",682640028202,1846
"17579",682640039601,1907
"17580",682640033701,1719
"17581",684640099201,1684
"17582",684640145101,1716
"17583",683680008701,1719
"17584",680200086902,1816
"17585",680200092505,1758
"17586",680770026002,1913
"17587",680770039801,1853
"17588",680770025101,1832
"17589",680770006001,1765
"17590",154690240401,1772
"17591",154690232102,1811
"17592",158160108401,1915
"17593",158160103404,1737
"17594",151850010304,1672
"17595",151850039101,1684
"17596",151850041902,1585
"17597",151850067801,1667
"17598",150220003901,1417
"17599",253940218703,1505
"17600",253940083901,1489
"17601",258850044801,1046
"17602",258850215704,1242
"17603",258850220201,1295
"17604",258850052501,1235
"17605",258850299501,1336
"17606",258850155801,1373
"17607",258850321604,1170
"17608",154010011001,1269
"17609",154010028601,1613
"17610",154010023301,1412
"17611",682710018801,1121
"17612",680200072303,1342
"17613",680200084503,1588
"17614",253940200503,1601
"17615",253940026607,1466
"17616",258230185102,1350
"17617",258230038505,1365
"17618",258230215901,1345
"17619",258230042201,1238
"17620",255180019904,1429
"17621",255180152701,1144
"17622",255180028901,1505
"17623",255180029601,991
"17624",154800022901,1031
"17625",154420040302,1162
"17626",154420002201,1010
"17627",154420002402,1146
"17628",154420012501,1450
"17629",154420038901,1352
"17630",151090008701,1158
"17631",152120018402,1450
"17632",151090042101,1181
"17633",151090018303,1606
"17634",250190014601,1572
"17635",257180063801,1501
"17636",257180060201,1506
"17637",256580056001,1860
"17638",256580010901,1570
"17639",256580032501,1780
"17640",256580074801,1815
"17641",256580016201,1751
"17642",251680072106,1626
"17643",258670051901,1818
"17644",253200100901,1847
"17645",253200108602,1619
"17646",253200072203,1402
"17647",253200061402,1670
"17648",258670009506,1298
"17649",253200084004,1556
"17650",258750011301,1560
"17651",254890010501,1295
"17652",258620063304,1278
"17653",258620059201,1514
"17654",258620173801,1426
"17655",258620017801,1270
"17656",258620176610,1540
"17657",258620265601,1567
"17658",255130151901,1955
"17659",255130280301,1823
"17660",255130098804,1696
"17661",255800008901,1336
"17662",255800011302,1456
"17663",255800076907,1456
"17664",256620116604,1351
"17665",256620114403,1494
"17666",256620179805,1222
"17667",256620206501,1441
"17668",256620117902,1439
"17669",256620007401,1368
"17670",256620008703,1645
"17671",256620168803,1333
"17672",256620102004,1465
"17673",256620099107,1582
"17674",255960142404,1708
"17675",255960187501,1549
"17676",255960144302,1385
"17677",255960053404,1624
"17678",255960148902,1641
"17679",255960045401,1729
"17680",254880026101,1110
"17681",255960063301,1937
"17682",255960058404,1686
"17683",254880018101,1218
"17684",254880036410,1366
"17685",255960088702,1471
"17686",255960091701,1434
"17687",255960078305,1604
"17688",255960095602,1284
"17689",253860107802,1317
"17690",255960087501,1237
"17691",254880020103,1232
"17692",258050091003,1511
"17693",258050089104,1199
"17694",258050090302,1361
"17695",250400037401,1286
"17696",258050109001,1313
"17697",250400006801,1696
"17698",250400079401,1281
"17699",250400015101,1575
"17700",250400153901,1270
"17701",250400074901,1337
"17702",250400055001,1471
"17703",250400172901,1651
"17704",258050076603,1631
"17705",258050107901,1800
"17706",258050086501,1500
"17707",252450065104,1196
"17708",258780271401,1359
"17709",258780286906,1488
"17710",258050085501,1580
"17711",252450133301,1441
"17712",258780278501,1529
"17713",252450228201,1441
"17714",257970101902,1191
"17715",257970005601,1271
"17716",252450020101,1025
"17717",252450015201,900
"17718",252450029801,1474
"17719",256450003901,1125
"17720",256450028201,1327
"17721",256450115201,1542
"17722",256450030401,1321
"17723",256450113603,1524
"17724",733520007002,1433
"17725",733520232901,1499
"17726",733520028301,1503
"17727",733520219401,1635
"17728",733520233101,1656
"17729",733520126801,1823
"17730",733520228402,1304
"17731",733520122002,1298
"17732",733520198303,1298
"17733",733520199901,1254
"17734",250530035301,1488
"17735",250530019301,1454
"17736",250530073701,1454
"17737",256490002102,1768
"17738",256490021101,1866
"17739",250530047602,1706
"17740",250530058702,1660
"17741",252900083901,1605
"17742",252900082202,1605
"17743",257430058203,1522
"17744",250530089701,1769
"17745",257430118201,1806
"17746",730240094301,1515
"17747",732360277201,1758
"17748",732360058105,1758
"17749",732360193601,1727
"17750",732360277301,1741
"17751",732360227003,1614
"17752",732360022401,1406
"17753",732360077501,1625
"17754",732360219601,1854
"17755",732360029501,1380
"17756",732360211004,1586
"17757",735630047001,1148
"17758",732260099703,1152
"17759",738730003801,1381
"17760",738730118604,1319
"17761",411320021601,1335
"17762",411320087901,1448
"17763",411320065206,1767
"17764",411320065305,1767
"17765",410200266505,1407
"17766",410200013203,1570
"17767",410200012901,1764
"17768",410200192702,1489
"17769",410200263202,1778
"17770",411320037603,1334
"17771",411320025902,1803
"17772",410010119105,1375
"17773",417990141805,1432
"17774",410010245201,1398
"17775",417990149501,1598
"17776",417990260301,1351
"17777",417990092801,1644
"17778",417990126602,1559
"17779",417990123601,1396
"17780",417990085601,1294
"17781",410780067601,1688
"17782",410780073403,1596
"17783",410780010901,1596
"17784",730240189503,1468
"17785",730240005501,1473
"17786",730240206801,1628
"17787",730240157805,1590
"17788",412060140701,1635
"17789",412060044601,1587
"17790",412060180903,1695
"17791",412060044302,1587
"17792",418070111401,1410
"17793",418070127701,1373
"17794",418070340902,1676
"17795",418070226301,1295
"17796",418070513501,1401
"17797",410260015402,1397
"17798",413190100001,1055
"17799",413190176103,1288
"17800",413190243110,1492
"17801",413190284401,1649
"17802",413190105803,1729
"17803",412980208303,1424
"17804",412980582303,1424
"17805",412980213102,1162
"17806",412980292101,1812
"17807",412980205302,1283
"17808",412980267802,1563
"17809",412980230102,1622
"17810",412980651501,1716
"17811",412980564401,1464
"17812",413060131401,1422
"17813",412980603001,1523
"17814",413060128501,1483
"17815",412980136503,1814
"17816",413060139104,1570
"17817",413060180801,1240
"17818",413060189415,1628
"17819",413060046007,1574
"17820",413060183201,1290
"17821",412980627901,1766
"17822",413060158702,1661
"17823",413060064301,1336
"17824",413060183001,1290
"17825",413060081601,1402
"17826",413060085103,1506
"17827",413060237202,1265
"17828",413060073102,1735
"17829",413060096201,1484
"17830",413060240702,1729
"17831",413060099108,1520
"17832",413060196401,1582
"17833",413060089002,1661
"17834",413060029704,1649
"17835",410200282702,1412
"17836",410200096404,1624
"17837",410200098001,1617
"17838",410200108401,1791
"17839",410200105106,1791
"17840",410200279501,1428
"17841",410200125701,1599
"17842",415511343401,1774
"17843",415510647903,1502
"17844",415510392102,1549
"17845",415511365906,1462
"17846",415510177801,1359
"17847",415510167502,1300
"17848",415300195501,1792
"17849",415510824001,1549
"17850",415300116801,1773
"17851",415510808601,1506
"17852",415510415802,1358
"17853",415300264002,1710
"17854",415511027804,1348
"17855",415300032202,1584
"17856",415300086302,1611
"17857",415300220901,1795
"17858",415300083101,1681
"17859",415510195704,1273
"17860",415510099201,1271
"17861",415510612902,1326
"17862",415510113403,1272
"17863",415510108001,1586
"17864",415510487104,1347
"17865",415510274902,1298
"17866",410060248401,1538
"17867",410060246203,1632
"17868",415510598703,1493
"17869",415510602102,1520
"17870",410060397002,1726
"17871",410060244902,1468
"17872",415511077101,1561
"17873",415510472403,1524
"17874",410060453205,1468
"17875",410060200902,1631
"17876",410060301304,1691
"17877",415510472002,1702
"17878",410060197003,1428
"17879",410060214001,1374
"17880",410060210812,1428
"17881",415510289704,1387
"17882",415510288202,1417
"17883",415510329401,1536
"17884",415510317304,1610
"17885",415511161503,1834
"17886",410060531603,1579
"17887",410060066904,1486
"17888",410060063901,1455
"17889",417700280503,1541
"17890",410060171601,1529
"17891",417700003502,1656
"17892",417700153604,1498
"17893",417700270201,1361
"17894",470010009501,886
"17895",58470187301,2031
"17896",58420076701,1510
"17897",58420035205,1182
"17898",58470118601,1912
"17899",58470217902,1959
"17900",58470180601,1877
"17901",58420107502,1175
"17902",58470104501,2039
"17903",52340262701,1421
"17904",52340106901,1591
"17905",52340100701,1572
"17906",52340196901,1488
"17907",51380186201,1626
"17908",51380204001,1523
"17909",51380391802,1677
"17910",51380191401,1677
"17911",51250075501,1962
"17912",51250152502,1852
"17913",51250076101,1612
"17914",51250211201,1923
"17915",51130002601,1945
"17916",51130141102,1629
"17917",51250091201,1602
"17918",51250097201,1822
"17919",51250223101,2040
"17920",50420317301,2053
"17921",50420007103,2066
"17922",50420312801,1867
"17923",50420316301,2074
"17924",51130147502,1790
"17925",50420093301,1872
"17926",50420152303,1762
"17927",50420172601,1682
"17928",50420166701,1786
"17929",51130200501,1960
"17930",51130092601,1666
"17931",53610313302,2057
"17932",53610107109,1665
"17933",53610006914,1497
"17934",53610003901,1497
"17935",53610115201,1454
"17936",51010549401,1817
"17937",51010070405,1875
"17938",51010007401,2050
"17939",51010022615,1586
"17940",51010019027,1570
"17941",51010015506,1403
"17942",56420033203,1726
"17943",50930097901,2075
"17944",51010155528,1517
"17945",50930014004,1943
"17946",50930073001,1737
"17947",50930039003,1888
"17948",50930350401,2121
"17949",51010060003,1295
"17950",51010053405,1295
"17951",50930093606,2023
"17952",50930046802,1649
"17953",50930085103,1593
"17954",50930101707,1673
"17955",50930074603,1570
"17956",50930049202,1649
"17957",56420102007,1710
"17958",56420096006,1447
"17959",50930048301,1731
"17960",51010519101,1327
"17961",50930111008,1674
"17962",56420053602,1539
"17963",50930060904,1889
"17964",50930137812,1565
"17965",50930139611,1429
"17966",50930172802,1564
"17967",50930141804,1801
"17968",50910030705,1538
"17969",50930138802,1397
"17970",50930126007,1533
"17971",50930138405,1659
"17972",56420087002,1260
"17973",56420087615,1383
"17974",56420084603,1260
"17975",50910212501,1545
"17976",50440066302,1833
"17977",56420302501,1711
"17978",50440191202,1691
"17979",52090048101,2002
"17980",50440209001,1691
"17981",50440180102,1648
"17982",50440135402,1540
"17983",50440079901,1540
"17984",50440094504,1416
"17985",50930154101,1416
"17986",50440089501,1542
"17987",52090047318,1555
"17988",52090193301,1627
"17989",52090088601,1685
"17990",52090197602,1331
"17991",762500076601,1474
"17992",768630006701,1275
"17993",762460041802,1898
"17994",762460109217,1723
"17995",762460033303,1576
"17996",768630086809,1838
"17997",762460036701,1741
"17998",762460111205,1676
"17999",762500053103,1666
"18000",760540032907,1526
"18001",760540085002,1752
"18002",665720099701,1169
"18003",665720049102,1535
"18004",665720043901,1558
"18005",665720099301,1235
"18006",56420175007,1716
"18007",56420178107,1654
"18008",56420178311,1687
"18009",52090159605,1602
"18010",52090165809,1383
"18011",52090216902,1529
"18012",52090138901,1749
"18013",52090138301,1327
"18014",761260046808,1580
"18015",761260035903,1580
"18016",761260033807,1565
"18017",761260014007,1694
"18018",50910216702,1450
"18019",50340096602,1827
"18020",50340339104,1827
"18021",50340335903,1470
"18022",50340092301,1774
"18023",50340333703,1433
"18024",50340134501,1702
"18025",50340372202,1763
"18026",50340268601,1906
"18027",50340176903,1681
"18028",50340453901,1839
"18029",50340573001,1729
"18030",50340453701,1898
"18031",50340264406,1729
"18032",50340275801,2050
"18033",50340519501,1810
"18034",763770102103,1276
"18035",763770018901,1323
"18036",763770008902,1540
"18037",766060105710,1588
"18038",766060027901,1398
"18039",766060104501,1430
"18040",766060033502,1437
"18041",766060046301,1411
"18042",57920017902,1543
"18043",55760118007,1480
"18044",55760082703,1385
"18045",57920050203,1546
"18046",53680062601,1884
"18047",53680063801,1958
"18048",53680113601,1929
"18049",53680061504,1940
"18050",53680006602,2044
"18051",53680114105,1945
"18052",53680008803,1868
"18053",53680067303,1953
"18054",53680126404,1865
"18055",53680032106,1737
"18056",53680027103,1795
"18057",53680080803,1977
"18058",53680089302,1888
"18059",53680088002,2049
"18060",53680136403,1990
"18061",53680048903,1848
"18062",53680108803,1964
"18063",57890003903,1979
"18064",57890061501,2149
"18065",57890001501,1731
"18066",57890107205,1405
"18067",57890040204,1403
"18068",57890026419,1829
"18069",57890162802,1409
"18070",57890202014,1736
"18071",57890202013,1433
"18072",57890178603,1113
"18073",57890109201,1362
"18074",58560052706,1411
"18075",58560058103,1538
"18076",51450012802,1825
"18077",51450014001,1683
"18078",51450021401,1531
"18079",58560012801,1678
"18080",58560074101,1561
"18081",190500232902,1596
"18082",190500356202,1288
"18083",660750106603,1619
"18084",660450118101,1390
"18085",660880000109,1896
"18086",660880386001,1729
"18087",660880233701,1417
"18088",663180210901,1702
"18089",660880376602,1466
"18090",663180098204,1500
"18091",663180094403,1542
"18092",663180054501,1595
"18093",170420223605,1563
"18094",170420231709,1563
"18095",663180310501,1542
"18096",663180016301,1614
"18097",663180112201,1923
"18098",170420207805,1722
"18099",663180328703,1766
"18100",665940199801,1540
"18101",665940199604,1540
"18102",665940839401,1589
"18103",665940841201,1540
"18104",176140000102,1879
"18105",176140729702,1780
"18106",665940333001,1843
"18107",665940237005,1863
"18108",176140292401,1600
"18109",176140308603,1667
"18110",176140386903,1600
"18111",665940046403,1722
"18112",176140236304,1704
"18113",176140055901,2129
"18114",176140803301,1704
"18115",176140371605,1524
"18116",176140383504,1965
"18117",665940451401,1660
"18118",176140143502,1725
"18119",176140924701,1735
"18120",665940295901,1814
"18121",665940319901,983
"18122",176140049801,1759
"18123",665940674803,1420
"18124",176140018001,1678
"18125",176140166002,1978
"18126",176140221603,1655
"18127",176140428001,1572
"18128",176140517504,1572
"18129",176140565403,1704
"18130",176140159802,1635
"18131",176140940201,1611
"18132",665940322401,1265
"18133",176140852301,1401
"18134",176140191401,1486
"18135",176140804802,1401
"18136",176140196004,1230
"18137",176140208401,1488
"18138",177770164501,1281
"18139",176140633003,1411
"18140",176140218801,1255
"18141",176140590701,1498
"18142",177770029602,1171
"18143",176140200503,1419
"18144",176140635602,982
"18145",176140590001,1343
"18146",177770206102,1827
"18147",174420072401,1579
"18148",660750111101,1164
"18149",660750037005,1266
"18150",660750051602,1464
"18151",660750052203,1464
"18152",660750017201,1466
"18153",660750042609,1457
"18154",660750004304,1362
"18155",660750010607,1342
"18156",660750011206,1212
"18157",660750012903,1052
"18158",178770049001,1276
"18159",178770034901,1220
"18160",178770037802,1220
"18161",178770017805,1276
"18162",660880132210,1321
"18163",660880131301,1346
"18164",660880329304,1293
"18165",660880125901,1089
"18166",660880178502,1553
"18167",660880173601,1666
"18168",660880173604,1465
"18169",660880331502,1465
"18170",660880388405,1466
"18171",660880209304,1242
"18172",170880012817,1343
"18173",170880068908,1365
"18174",170880176101,1521
"18175",170880208206,1218
"18176",170880206007,1350
"18177",170880028101,1218
"18178",170880079403,1411
"18179",170420074912,1656
"18180",170420286605,1786
"18181",170420352601,1238
"18182",170420324201,1269
"18183",170420122502,1103
"18184",176160113828,1147
"18185",176160283208,1111
"18186",176160121806,1111
"18187",176160114022,1254
"18188",176160114544,1254
"18189",666870136801,1790
"18190",762430191901,1423
"18191",762430189404,1542
"18192",666870067903,1755
"18193",762430143602,1347
"18194",663830086702,1621
"18195",666870175801,1601
"18196",666870017101,1783
"18197",663830134502,1626
"18198",666870038601,1640
"18199",666870001807,2043
"18200",666870124405,1641
"18201",663830096003,1389
"18202",663830092901,1301
"18203",666870139202,1923
"18204",666870150102,1945
"18205",663830066002,1626
"18206",663830075602,1483
"18207",663830141301,1475
"18208",666870086915,1547
"18209",663830080401,1439
"18210",666870103305,1161
"18211",660450088104,1539
"18212",660450171601,1750
"18213",666870146701,1201
"18214",666870108302,1231
"18215",660450103601,1718
"18216",666870172801,1280
"18217",666870149503,1139
"18218",660450211102,1351
"18219",768230071303,1493
"18220",768230020901,1687
"18221",768230023903,1466
"18222",766160167906,1630
"18223",766160033006,1537
"18224",768280047619,1570
"18225",768280142702,1570
"18226",768280113901,1565
"18227",766160212906,1372
"18228",761000128602,1208
"18229",766160077701,1380
"18230",768280128108,1419
"18231",768280128114,1419
"18232",768280159802,1432
"18233",768280018306,1462
"18234",766220021602,1707
"18235",766220024613,1696
"18236",768920015903,1885
"18237",768920004203,1808
"18238",768920033504,1547
"18239",192560327101,1705
"18240",191100234601,1843
"18241",191100132101,1780
"18242",191100140001,1720
"18243",191100025502,1594
"18244",191100015001,1889
"18245",191100008401,1609
"18246",194730124301,1329
"18247",191100018402,1593
"18248",194730118303,1373
"18249",194730118901,1472
"18250",194730466003,1337
"18251",763640019203,1299
"18252",763640119801,1807
"18253",763640046705,1713
"18254",763640147601,1717
"18255",763640154201,1550
"18256",763640037502,1609
"18257",763640140501,1392
"18258",763640057008,1460
"18259",763640038104,1758
"18260",763640036903,1515
"18261",522560148501,1638
"18262",522560094101,1802
"18263",522560027001,1572
"18264",522560023901,1381
"18265",522560084701,1607
"18266",190750328705,1604
"18267",190750403301,1741
"18268",190750402401,1672
"18269",190750403601,1592
"18270",56280100502,999
"18271",56280099104,1550
"18272",55010083601,912
"18273",55010012601,1663
"18274",56280296302,1461
"18275",55010083901,1651
"18276",56280111202,1603
"18277",57610076502,1764
"18278",57610004801,1430
"18279",57610005601,1933
"18280",57610149901,1760
"18281",57610041107,1824
"18282",56470124405,1284
"18283",56470092406,1850
"18284",56470016901,1168
"18285",50790302602,1740
"18286",50790102701,1832
"18287",50790190103,1740
"18288",50790108204,1740
"18289",56860060601,1632
"18290",56860009301,1883
"18291",56860018601,1306
"18292",50310173102,1398
"18293",50310078301,1342
"18294",50310082503,1197
"18295",50310084401,1115
"18296",58090015905,1538
"18297",50590069601,1348
"18298",50590068401,1335
"18299",58090045001,1693
"18300",52400113711,1736
"18301",58090048101,1547
"18302",58090073804,1270
"18303",58090065803,1592
"18304",58090075401,1452
"18305",52400115901,1736
"18306",58090099303,1236
"18307",58090100701,1056
"18308",52400167201,1648
"18309",52400338902,1725
"18310",52400277701,1464
"18311",52400173801,1560
"18312",52400168201,1729
"18313",58900144701,1446
"18314",58850029001,1132
"18315",58850029302,1115
"18316",58610032202,1640
"18317",50300005103,1771
"18318",52820080405,1866
"18319",50300016601,1871
"18320",50300014302,1668
"18321",52820146901,1649
"18322",52820151903,1675
"18323",52820110301,1812
"18324",56310001201,1666
"18325",52660005902,1759
"18326",53080001301,1759
"18327",53080050201,1972
"18328",53080023001,1568
"18329",53080092901,1888
"18330",53080037301,1418
"18331",53080071901,1661
"18332",172720032302,1459
"18333",172720100901,1443
"18334",56790222701,1062
"18335",172720103310,1283
"18336",172720125804,1257
"18337",172720035302,1682
"18338",172720101602,1443
"18339",172720037309,1718
"18340",172720176101,1628
"18341",56790080702,1625
"18342",172720162403,1390
"18343",56790123203,1694
"18344",172720080506,1390
"18345",172720105803,1571
"18346",172720091303,1492
"18347",170500004112,1414
"18348",172720069402,1552
"18349",170500169803,1575
"18350",173880139301,1753
"18351",170500011409,1575
"18352",173880042901,1735
"18353",172720063101,1585
"18354",54670005401,1614
"18355",170500105901,1797
"18356",172720071806,1707
"18357",170500015405,1922
"18358",170500133502,1790
"18359",175130007705,1486
"18360",54670188202,1850
"18361",175130005601,1366
"18362",175130145918,1610
"18363",54670011601,1637
"18364",175130007201,1465
"18365",50020066802,1462
"18366",170500033001,1792
"18367",170500150102,1735
"18368",170130259801,1375
"18369",176530028603,1540
"18370",170130164608,1375
"18371",176530001401,1495
"18372",50020070602,1760
"18373",50020080009,1656
"18374",170500060403,1735
"18375",50020086103,1281
"18376",170130022701,1728
"18377",50020088401,1724
"18378",170500052602,1896
"18379",170130164305,1728
"18380",170130069502,1231
"18381",170500055803,1878
"18382",170500146602,1854
"18383",170130055105,1593
"18384",53760014203,1990
"18385",176530198807,1495
"18386",50020083004,1956
"18387",50020001202,1447
"18388",170130070004,1741
"18389",176530059601,1707
"18390",50020091002,1940
"18391",176530176601,1780
"18392",53760042001,1907
"18393",170130143507,1744
"18394",50020010103,1661
"18395",176530179901,1801
"18396",176530166304,1750
"18397",50020180704,1666
"18398",50020020201,1661
"18399",176530214102,1801
"18400",176530101605,1924
"18401",50020023008,1587
"18402",176530066204,1947
"18403",50020008107,1966
"18404",176530067304,1947
"18405",176530219301,1847
"18406",175130232001,2052
"18407",175130111509,2038
"18408",175130113004,1792
"18409",175130114902,1792
"18410",50020166503,2111
"18411",57560280001,1895
"18412",57560061001,1761
"18413",57560058103,1463
"18414",57560109703,1555
"18415",57560106301,1837
"18416",57560172301,1493
"18417",50210041301,1622
"18418",50210105603,1447
"18419",50210087402,1546
"18420",50210044102,1481
"18421",50210052301,1546
"18422",56900118801,1615
"18423",50210043901,1351
"18424",56490182701,1577
"18425",56490253501,1250
"18426",56490017501,1581
"18427",56490013901,1588
"18428",56490002503,1341
"18429",56490150802,1327
"18430",56490105904,1351
"18431",56490311502,1439
"18432",56490107601,1055
"18433",170010180120,1382
"18434",170010127006,1540
"18435",170010193302,1652
"18436",170010133110,1624
"18437",170010152217,1310
"18438",170010132837,1254
"18439",174860078607,1538
"18440",174860004920,1554
"18441",170010132840,1507
"18442",174860144210,1538
"18443",174860160321,1463
"18444",174860140605,1507
"18445",174860221004,1687
"18446",174860192514,1554
"18447",174860075609,1676
"18448",174860218310,1928
"18449",174860146109,1759
"18450",174860178821,1659
"18451",174860160807,1853
"18452",174860079301,1725
"18453",174860128412,1770
"18454",54830154702,1562
"18455",175410007305,1282
"18456",175410328903,1684
"18457",51970233602,1641
"18458",175410321702,1400
"18459",175410342001,1846
"18460",175410076703,1846
"18461",175410002301,1076
"18462",51970235601,1482
"18463",175410054701,1421
"18464",175410497701,1421
"18465",57560289801,1303
"18466",175410052001,1081
"18467",54830129202,1105
"18468",57560013003,1467
"18469",51970081302,1282
"18470",57560102101,1386
"18471",57560017402,1336
"18472",50550025201,1662
"18473",50550031004,1614
"18474",175410299401,1116
"18475",50550231904,1893
"18476",175410297404,1337
"18477",50550062302,1141
"18478",50550075603,1271
"18479",175410298803,1798
"18480",175410506602,1751
"18481",176620077307,1553
"18482",175410106007,1633
"18483",175410105302,1633
"18484",176620216201,1660
"18485",53130091403,1508
"18486",175410203403,1284
"18487",53130197801,1438
"18488",175410235501,1314
"18489",175410227507,1470
"18490",176620208202,1290
"18491",53130078302,1283
"18492",175410217101,1366
"18493",664400183002,1231
"18494",664400119201,1152
"18495",664400103607,1406
"18496",664400104101,1471
"18497",664400114504,1273
"18498",664400205502,1327
"18499",664400085203,1468
"18500",664400087804,1481
"18501",664400190502,1456
"18502",664400153703,1495
"18503",664400084903,1508
"18504",664400081904,1366
"18505",664400143103,1746
"18506",664400026202,1678
"18507",171740082305,1161
"18508",660010065413,1389
"18509",660010067504,1404
"18510",171740050411,1594
"18511",175240048131,1142
"18512",171740061301,1331
"18513",175240048141,1275
"18514",171740051908,1363
"18515",175240042408,1244
"18516",171740134207,1272
"18517",175240008702,1290
"18518",175240089507,1290
"18519",171740014605,1381
"18520",171740009908,1469
"18521",171740010503,1523
"18522",175240011004,1310
"18523",171740029606,1406
"18524",175240041405,1230
"18525",175240036018,1230
"18526",175240017103,1323
"18527",175240003019,1363
"18528",175240038811,1342
"18529",170010356006,1225
"18530",171740010803,1453
"18531",171740008331,1606
"18532",171740087603,1592
"18533",171740124605,1689
"18534",170010001718,1250
"18535",170010304911,1227
"18536",170010007602,1287
"18537",170010345934,1270
"18538",170010000841,1314
"18539",170010009201,1326
"18540",170010159302,1318
"18541",174330136205,1611
"18542",174330129301,1974
"18543",174330230003,1688
"18544",174330121702,1625
"18545",174330169307,1554
"18546",174330159001,1554
"18547",174330026102,1928
"18548",174330156018,1895
"18549",174330158502,1554
"18550",174330290803,1868
"18551",732830486201,1376
"18552",174330041010,1808
"18553",732830049901,1684
"18554",732830049202,1702
"18555",174330064109,1610
"18556",174330063903,1570
"18557",732830055805,1358
"18558",732830058202,1702
"18559",732830056003,1583
"18560",174330086802,1729
"18561",174330088202,1427
"18562",732830075602,1364
"18563",174330229605,1224
"18564",738700066506,1335
"18565",732830447201,1182
