"","cod_lote","ao","semestre","cosecha","sta_num","heat_index","distance","elev_diff"
"16794","50930137815","2009","2","2","44","1960","9929.78952556267","212"
"16795","50930137903","2009","2","2","44","1960","7168.87160342318","139"
"16796","50930138008","2009","2","2","44","1960","7215.06497450898","81"
"16797","50930138405","2009","1","1","44","2160.8","5487.52931278067","192"
"16798","50930138802","2009","1","1","44","2160.8","10432.1754658674","284"
"16799","50930139611","2009","1","1","26195020","2333.54214285714","9649.31861229058","704"
"16800","50930141804","2009","1","1","26195020","2333.54214285714","10428.5277120336","778"
"16801","50930143001","2009","2","2","44","1960","9093.26368147643","297"
"16802","50930144501","2009","2","2","44","1960","5899.06237969959","321"
"16803","50930145005","2009","2","2","44","1960","4673.31101671613","393"
"16804","50930154101","2009","1","1","44","2160.8","5240.09349438777","232"
"16805","50930154201","2009","2","2","44","1960","3716.75994533794","308"
"16806","50930158801","2009","2","2","44","1960","11605.3279812031","273"
"16807","50930169004","2009","2","2","44","1960","10050.5002276661","289"
"16808","50930172802","2009","1","1","44","2160.8","8491.96648216445","209"
"16809","50930224703","2009","2","2","44","1960","4034.46954343261","334"
"16810","50930235901","2009","2","2","27015260","1546.26","19158.2952221346","67"
"16811","50930251003","2009","2","2","26185020","947.577142857143","18462.947058108","-501"
"16812","50930296201","2009","2","2","26175040","3285.52","17145.0676940628","1010"
"16813","50930297605","2009","2","2","26175040","3285.52","18410.8572799752","1033"
"16814","50930350401","2009","1","1","26175040","3351.74620689655","17911.087572591","1246"
"16815","50930361302","2009","2","2","26185010",".","20032.2231691093","-1075"
"16816","51010007401","2009","1","1","26185010",".","14349.7843103686","-618"
"16817","51010007502","2009","2","2","26225030",".","11336.0156263327","1129"
"16818","51010008007","2009","2","2","26225030",".","8403.76374405982","378"
"16819","51010015506","2009","1","1","26225030",".","12221.4519746754","1117"
"16820","51010019027","2009","1","1","26195020","2333.54214285714","15042.5253360705","205"
"16821","51010022615","2009","1","1","26195020","2333.54214285714","16572.9600349714","300"
"16822","51010022902","2009","2","2","26235030",".","13328.9430831854","981"
"16823","51010031902","2009","2","2","26235030",".","14788.9603557372","430"
"16824","51010053405","2009","1","1","26235030","3216.3","13130.6660359762","1034"
"16825","51010053615","2009","2","2","26235030",".","11429.5541161815","892"
"16826","51010060003","2009","1","1","27015070","2635.6","8316.04183266","150"
"16827","51010070405","2009","1","1","26215010",".","12882.8207671002","-280"
"16828","51010072703","2009","2","2","26215010","1749.59785714286","9709.2500529237","-467"
"16829","51010138305","2009","2","2","26215010","1749.59785714286","10617.2981258379","-746"
"16830","51010155501","2009","2","2","26215010","1749.59785714286","9518.25668741785","-746"
"16831","51010155528","2009","1","1","26215010",".","8799.66001430085","-623"
"16832","51010519101","2009","1","1","26215010",".","11711.6484226766","-559"
"16833","51010549401","2009","1","1","26215010",".","11119.1185297347","-296"
"16834","51010563912","2009","2","2","26215010","1749.59785714286","7360.9598208195","-290"
"16835","51130002601","2009","1","1","26215010",".","8969.16323852272","-352"
"16836","51130002701","2009","2","2","26215010","1749.59785714286","8000.50808795991","-319"
"16837","51130025101","2009","2","2","26215010","1749.59785714286","8610.42137075317","-295"
"16838","51130092601","2009","1","1","26235030","3216.3","8182.44056392137","599"
"16839","51130141102","2009","1","1","26235030","3216.3","7139.89466027237","1281"
"16840","51130147502","2009","1","1","26235030","3216.3","9210.28045437315","715"
"16841","51130187301","2009","2","2","23085220","2637.66","9539.51221995684","228"
"16842","51130196301","2009","2","2","23085220","2637.66","6551.00395797235","475"
"16843","51130198001","2009","2","2","23085220","2637.66","6348.01471521173","468"
"16844","51130200501","2009","1","1","23085220","2651.48","9368.3908791035","238"
"16845","51250054301","2009","2","2","23085220","2637.66","8810.54445031779","-58"
"16846","51250065001","2009","2","2","23085220","2637.66","8751.77145115634","214"
"16847","51250075501","2009","1","1","23085220","2651.48","7154.79996021912","464"
"16848","51250076101","2009","1","1","23085220","2651.48","4603.35608074511","137"
"16849","51250083901","2009","2","2","23085220","2637.66","9917.0738974817","326"
"16850","51250084001","2009","2","2","26175040","3285.52","12728.3723748863","1021"
"16851","51250085301","2009","2","2","26175040","3285.52","12654.8606575303","1090"
"16852","51250088401","2009","2","2","26175040","3285.52","9687.75784224411","458"
"16853","51250091201","2009","1","1","27015190",".","13297.3501601086","443"
"16854","51250097201","2009","1","1","27015190",".","11966.5896035656","-134"
"16855","51250152502","2009","1","1","27015190",".","14565.6429673923","192"
"16856","51250158801","2009","2","2","23085030","1987.16","8173.96870404327","-97"
"16857","51250161301","2009","2","2","26185020","947.577142857143","21426.9662759938","-941"
"16858","51250165401","2009","2","2","23085140","2396.22","20907.9349860248","11"
"16859","51250211201","2009","1","1","26185020","966.86","15944.3901671023","-945"
"16860","51250223101","2009","1","1","26185020","966.86","16988.9555775607","-647"
"16861","51380186201","2009","1","1","23085140","2527.64285714286","22493.1055260333","61"
"16862","51380191401","2009","1","1","26185010",".","5023.03575303084","-343"
"16863","51380204001","2009","1","1","26185010",".","5066.09559328642","-625"
"16864","51380219401","2009","2","2","26185010",".","5905.17801100622","-687"
"16865","51380391802","2009","1","1","26185020","966.86","18002.9774898138","-513"
"16866","51380496602","2009","2","2","26185020","947.577142857143","20470.9997533987","-1105"
"16867","51380527201","2009","2","2","26225030",".","11522.3857531055","896"
"16868","51450012802","2009","1","2","26225030",".","13029.2545608497","1399"
"16869","51450014001","2009","1","2","26225030",".","13010.1957882092","1290"
"16870","51450021401","2009","1","2","26225030",".","11758.7975910581","1230"
"16871","51450069401","2009","2","1","26225030",".","12891.5952907788","1226"
"16872","51450074705","2009","2","1","26175030","2558.26","2475.11060451622","578"
"16873","51970081302","2009","1","1","26175030","2551.4","3347.59107170812","826"
"16874","51970084001","2009","2","2","44","1960","1582.25829377945","173"
"16875","51970103901","2009","2","2","26175030","2558.26","1533.38893750855","250"
"16876","51970233602","2009","1","1","26195030","1498.6","9877.56838960931","144"
"16877","51970234402","2009","2","2","26","3166.2","9413.31913608002","630"
"16878","51970235601","2009","1","1","26","3331.2","10240.6025402253","587"
"16879","52090000305","2009","2","2","44","1960","1667.02064328564","-247"
"16880","52090047318","2009","1","1","26","3331.2","7812.99833073679","338"
"16881","52090047402","2009","2","2","26","3166.2","11200.0394862985","658"
"16882","52090048101","2009","1","1","26","3331.2","11255.426731428","961"
"16883","52090087709","2009","2","1","26195020","2403.16","18628.3471036497","363"
"16884","52090088601","2009","1","1","26195020","2333.54214285714","16140.7253355251","366"
"16885","52090138301","2009","1","2","26215010",".","12989.7972650107","-468"
"16886","52090138901","2009","1","2","26215010",".","12943.72296538","-313"
"16887","52090145701","2009","2","1","15","2042.6","12038.2583336817","-88"
"16888","52090145819","2009","2","1","26215010","1749.59785714286","13986.3696968895","-414"
"16889","52090147203","2009","2","1","26215010","1749.59785714286","14790.6205061424","-736"
"16890","52090157223","2009","2","1","26215010","1749.59785714286","14604.6504422624","-554"
"16891","52090159605","2009","1","2","15","2243.2","11202.5053550257","-399"
"16892","52090165809","2009","1","2","15","2243.2","10119.2267169192","-579"
"16893","52090193203","2009","2","2","11115040","1981.30689655172","10945.836686067","-214"
"16894","52090193301","2009","1","1","11115040",".","8531.26941697284","114"
"16895","52090197602","2009","1","1","11115040",".","13020.9796924225","-221"
"16896","52090216902","2009","1","2","11075020","1518.8","9296.76698497749","157"
"16897","52090234202","2009","2","2","11075020","1523.66","13649.9848866457","30"
"16898","52090240702","2009","2","1","11075020","1523.66","11591.2675651685","-5"
"16899","52340024803","2009","2","2","11075020","1523.66","13616.1576502893","149"
"16900","52340025003","2009","2","2","11075020","1523.66","9210.0170579781","77"
"16901","52340100701","2009","1","1","26","3331.2","11800.3872933253","903"
"16902","52340106901","2009","1","1","26","3331.2","11392.07467129","636"
"16903","52340107201","2009","2","2","26","3166.2","11680.7998345324","763"
"16904","52340140401","2009","2","2","26","3166.2","12840.7646190369","786"
"16905","52340140901","2009","2","2","15","2042.6","5600.51657126133","5"
"16906","52340196901","2009","1","1","23105030","2702.06","7951.56436327561","142"
"16907","52340262701","2009","1","1","23105030","2702.06","12109.4992591919","125"
"16908","52340263701","2009","2","2","27015190",".","13589.6727862164","6"
"16909","52400104601","2009","2","2","24035040","721.74","44293.0028476741","-682"
"16910","52400113710","2009","2","2","24035040","721.74","41837.3478655694","-998"
"16911","52400113711","2009","1","1","23125140","2484.27517241379","12974.1068988568","3"
"16912","52400115901","2009","1","1","23125140","2484.27517241379","12586.0279438715","-295"
"16913","52400142002","2009","2","2","24035040","721.74","43686.2137152481","-814"
"16914","52400149804","2009","2","2","24025030",".","6871.27127460063","393"
"16915","52400154901","2009","2","2","24025030",".","7431.73373105827","393"
"16916","52400167201","2009","1","1","24025030",".","9885.92567386356","-199"
"16917","52400168201","2009","1","1","24025030",".","8833.13651835031","24"
"16918","52400170902","2009","2","2","23125140","2422.36","11781.3669017248","-146"
"16919","52400173801","2009","1","1","23125140","2484.27517241379","13774.5324490641","209"
"16920","52400277701","2009","1","1","24035130","603.8","54964.3131521161","-214"
"16921","52400338902","2009","1","1","23125140","2484.27517241379","3995.25961841685","-71"
"16922","52400351001","2009","2","2","23125140","2422.36","6305.48116623125","363"
"16923","52660004304","2009","2","2","23125140","2422.36","5012.71561179031","319"
"16924","52660004901","2009","2","2","23125140","2422.36","12276.5036765502","-649"
"16925","52660005902","2009","1","1","23125140","2484.27517241379","12241.2642450902","-649"
"16926","52820019603","2009","2","1","23125140","2422.36","11633.8533720751","-169"
"16927","52820078001","2009","2","1","24035040","721.74","44156.4948954224","-682"
"16928","52820080405","2009","1","2","24025030",".","7666.70801573894","-43"
"16929","52820106602","2009","2","1","24035040","721.74","40140.4775412745","-1170"
"16930","52820110301","2009","1","2","24035040",".","41162.1141113512","-1094"
"16931","52820123201","2009","2","1","24025030",".","7196.7482078082","393"
"16932","52820146901","2009","1","2","24025030",".","1555.09330120397","136"
"16933","52820151903","2009","1","2","24025030",".","2863.04829766426","245"
"16934","52820152102","2009","2","1","24025030",".","7266.63144786418","-260"
"16935","52840053702","2009","2","2","24025030",".","2069.29985972041","136"
"16936","53080001301","2009","1","1","24035040",".","31069.9187253617","-1033"
"16937","53080023001","2009","1","1","24035040",".","34184.1522662335","-985"
"16938","53080037301","2009","1","1","24035040",".","32214.8128359435","-779"
"16939","53080049905","2009","2","2","24035040","721.74","30770.1419059837","-1033"
"16940","53080050201","2009","1","1","8","2461.7","2405.09232742713","4"
"16941","53080071701","2009","2","2","8","2329.5","4323.16377922047","-60"
"16942","53080071901","2009","1","1","8","2461.7","5717.92242016305","-23"
"16943","53080081301","2009","2","2","8","2329.5","6042.05450895118","16"
"16944","53080092901","2009","1","1","1",".","6110.08347534345","-311"
"16945","53130074101","2009","2","2","1","1403.2","9153.54565497057","-292"
"16946","53130078302","2009","1","1","1",".","7437.23368601962","-674"
"16947","53130091403","2009","1","1","1",".","8627.50095118547","-390"
"16948","53130197703","2009","2","2","1","1403.2","5333.93690186854","-203"
"16949","53130197801","2009","1","1","1",".","11249.0234116776","-548"
"16950","53130203302","2009","2","2","1","1403.2","9682.65148171786","-834"
"16951","53610003901","2009","1","1","1",".","9194.01374997957","-581"
"16952","53610006914","2009","1","1","1",".","11089.4328786806","-464"
"16953","53610107109","2009","1","1","1",".","10444.7425949454","-778"
"16954","53610115201","2009","1","1","8","2461.7","3899.87596516115","8"
"16955","53610127802","2009","2","2","1","1403.2","12370.8054500501","-706"
"16956","53610129402","2009","2","2","1","1403.2","12113.5165213033","-436"
"16957","53610267502","2009","2","2","1","1403.2","5611.51619552971","-346"
"16958","53610284401","2009","2","2","26155110","1396.36","2842.68894645158","162"
"16959","53610313302","2009","1","1","1",".","8395.45056049646","-390"
"16960","53640123602","2009","2","1","1","1403.2","6880.75797771143","-503"
"16961","53680006602","2009","1","2","8","2461.7","4147.47435519747","-83"
"16962","53680008305","2009","2","1","1","1403.2","8703.34509104771","-641"
"16963","53680008803","2009","1","2","8","2461.7","3869.44370967737","-40"
"16964","53680027103","2009","1","2","42","2896.6","6075.26972117727","199"
"16965","53680029502","2009","2","1","1","1403.2","8530.57182233323","-407"
"16966","53680032106","2009","1","2","26185010",".","17281.1312063405","-452"
"16967","53680048903","2009","1","2","26185010",".","14745.5029083262","-587"
"16968","53680050803","2009","2","1","26185010",".","15502.1388245469","-949"
"16969","53680056105","2009","2","1","26185010",".","14308.1383032725","-439"
"16970","53680061504","2009","1","2","26185010",".","13545.6323410772","-436"
"16971","53680062601","2009","1","2","26185010",".","16994.5358419789","-452"
"16972","53680063801","2009","1","2","26185010",".","17431.8843913307","-805"
"16973","53680067303","2009","1","2","26185010",".","17803.4426657299","-805"
"16974","53680068005","2009","2","1","26145020",".","2124.97783925339","1439"
"16975","53680068901","2009","2","1","26145020",".","10676.4694613248","886"
"16976","53680070614","2009","2","1","26145020",".","2674.4500944102","1505"
"16977","53680070908","2009","2","1","26145020",".","2439.14589586293","1346"
"16978","53680073401","2009","2","1","26145020",".","2501.20745779911","1346"
"16979","53680080803","2009","1","2","26145020",".","8173.7099569314","1569"
"16980","53680082501","2009","2","1","26145020",".","8841.05995716197","1052"
"16981","53680088002","2009","1","2","26145020",".","8897.88712213361","1021"
"16982","53680089302","2009","1","2","1",".","21500.9084699679","-674"
"16983","53680089931","2009","2","1","1","1403.2","19187.9984580053","-513"
"16984","53680108803","2009","1","2","1",".","18678.7737484815","-166"
"16985","53680112113","2009","2","1","26185040","439.882857142857","18061.2075704626","-898"
"16986","53680113302","2009","2","1","26185040","439.882857142857","14215.6912187062","-794"
"16987","53680113601","2009","1","2","26185040","397.76","14311.4247043346","-812"
"16988","53680113701","2009","2","1","26185040","439.882857142857","18709.6768439158","-955"
"16989","53680114105","2009","1","2","1",".","18842.2302854172","-291"
"16990","53680126404","2009","1","2","26185040","397.76","20528.1258363785","-900"
"16991","53680136403","2009","1","2","26185040","397.76","13466.6655157929","-836"
"16992","53680144401","2009","2","1","26185040","439.882857142857","18648.7532552233","-955"
"16993","53760014203","2009","1","2","1",".","19289.2685750435","-513"
"16994","53760042001","2009","1","2","26135090",".","11050.0413112256","-157"
"16995","54670003802","2009","2","1","26135090",".","8617.60660191508","-282"
"16996","54670005401","2009","1","2","26135090",".","9659.58811469985","-135"
"16997","54670011601","2009","1","2","26135090",".","10941.8092802093","8"
"16998","54670011602","2009","2","1","26135090",".","10952.7468059198","21"
"16999","54670054407","2009","2","1","26135090",".","9541.56838061952","-150"
"17000","54670122101","2009","2","1","26135090",".","8900.66497164718","-282"
"17001","54670188202","2009","1","2","12","2049.1","4413.30940729189","-29"
"17002","54830129202","2009","1","1","35","2408.5","2846.1492136594","88"
"17003","54830154605","2009","2","2","35","2278.8","1857.71278641442","142"
"17004","54830154702","2009","1","1","8","2461.7","2768.63224952912","143"
"17005","54830156902","2009","2","2","35","2278.8","1714.33204042398","0"
"17006","54830252511","2009","2","2","35","2278.8","1252.38812843675","25"
"17007","55010012601","2009","1","1","26135090",".","4443.18839998348","94"
"17008","55010052804","2009","2","2","35","2278.8","3919.49154585006","-18"
"17009","55010054601","2009","2","2","35","2278.8","3862.4639038046","-50"
"17010","55010077601","2009","2","2","20","2661.8","6962.56850487388","130"
"17011","55010083601","2009","1","1","8","2461.7","2008.07761648427","282"
"17012","55010083901","2009","1","1","8","2461.7","2868.95266538898","379"
"17013","55760071401","2009","2","1","35","2278.8","2850.68094478248","-109"
"17014","55760082703","2009","1","2","42","2896.6","20850.3653687162","433"
"17015","55760118007","2009","1","2","42","2896.6","21077.3533294234","656"
"17016","55760149602","2009","2","1","42","2749.7","21224.7529354182","692"
"17017","56280095302","2009","2","2","26185040","439.882857142857","19390.5912757294","-1105"
"17018","56280099104","2009","1","1","26185040","397.76","21498.6679395861","-1138"
"17019","56280100502","2009","1","1","26185040","397.76","20629.6085251336","-983"
"17020","56280111202","2009","1","1","1",".","21870.3479875969","-698"
"17021","56280111303","2009","2","2","1","1403.2","21269.9424695683","-596"
"17022","56280236901","2009","2","2","42","2749.7","19106.7247894431","417"
"17023","56280296302","2009","1","1","42","2896.6","19702.6269280824","417"
"17024","56310001201","2009","1","1","42","2896.6","18325.6362076289","257"
"17025","56310002001","2009","2","2","26185040","439.882857142857","20515.3464900396","-1119"
"17026","56420032303","2009","2","2","42","2749.7","22489.1534977175","231"
"17027","56420033203","2009","1","1","1",".","22087.5804652409","-698"
"17028","56420037701","2009","2","2","1","1403.2","20233.3849938979","-460"
"17029","56420037807","2009","2","2","26185040","439.882857142857","17803.3836326393","-955"
"17030","56420053602","2009","1","1","26185040","397.76","17754.9888108776","-937"
"17031","56420084603","2009","1","1","40","2185.5","16685.324620169","533"
"17032","56420085401","2009","2","2","40","2050.7","13976.8737522235","413"
"17033","56420087002","2009","1","1","40","2185.5","12642.1807134713","175"
"17034","56420087615","2009","1","1","40","2185.5","14097.1006630593","215"
"17035","56420089901","2009","2","2","40","2050.7","13349.2063578046","334"
"17036","56420096006","2009","1","1","40","2185.5","13263.290034494","32"
"17037","56420102007","2009","1","1","40","2185.5","19674.682121967","230"
"17038","56420102403","2009","2","2","21255120","1380.58","19074.0440577712","-95"
"17039","56420168605","2009","2","1","21255120","1380.58","17507.0068356491","-458"
"17040","56420175007","2009","1","2","21255120","1441.18","16941.1210288635","-174"
"17041","56420175220","2009","2","1","21255120","1380.58","16132.0916491021","-515"
"17042","56420176301","2009","2","1","21255120","1380.58","15903.0815317628","-515"
"17043","56420178107","2009","1","1","21255120","1441.18","16436.1470290616","-515"
"17044","56420178311","2009","1","2","40","2185.5","11196.8849257095","-316"
"17045","56420251407","2009","2","2","40","2050.7","11327.083959987","-171"
"17046","56420302501","2009","1","2","40","2185.5","19095.9246316798","293"
"17047","56470012202","2009","2","2","40","2050.7","15492.0783593051","473"
"17048","56470016901","2009","1","1","26195030","1498.6","24483.0556207832","-426"
"17049","56470018301","2009","2","2","40","2050.7","3541.79465493741","189"
"17050","56470040701","2009","2","2","40","2050.7","8435.74358101004","-17"
"17051","56470092406","2009","1","1","40","2185.5","7084.92489717005","73"
"17052","56470124405","2009","1","1","40","2185.5","1707.79215536648","-57"
"17053","56490002503","2009","1","1","40","2185.5","8304.32334116559","156"
"17054","56490004901","2009","2","2","40","2050.7","8840.90620124704","248"
"17055","56490011304","2009","2","2","40","2050.7","3733.32627409114","79"
"17056","56490013901","2009","1","1","40","2185.5","7051.41076504106","73"
"17057","56490016902","2009","2","2","40","2050.7","1069.68143465223","-430"
"17058","56490017501","2009","1","1","1",".","14944.3314188451","-534"
"17059","56490105904","2009","1","1","1",".","9459.60401508749","-375"
"17060","56490107601","2009","1","1","1",".","8200.4957538022","-429"
"17061","56490150003","2009","2","2","1","1403.2","17325.1593630023","-412"
"17062","56490150802","2009","1","1","1",".","15550.0715316458","-550"
"17063","56490161402","2009","2","2","1","1403.2","14591.7585023081","-363"
"17064","56490182701","2009","1","1","1",".","14779.3218930218","-318"
"17065","56490184002","2009","2","2","1","1403.2","15743.8216641801","-581"
"17066","56490253501","2009","1","1","1",".","15163.483023284","-550"
"17067","56490311502","2009","1","1","1",".","15887.0514131465","-329"
"17068","56600050101","2009","2","2","1","1403.2","17317.6979004618","-625"
"17069","56670167704","2009","2","2","1","1403.2","17439.7900231392","-235"
"17070","56790080702","2009","1","2","1",".","14975.004022117","-429"
"17071","56790090101","2009","2","1","1","1403.2","15936.733949067","-534"
"17072","56790096001","2009","2","1","1","1403.2","17806.8573324102","-160"
"17073","56790123203","2009","1","2","1",".","16842.4351577966","-401"
"17074","56790195604","2009","2","1","26185010",".","19623.2578633465","-814"
"17075","56790213001","2009","2","1","26185010",".","18688.8740677375","-715"
"17076","56790222701","2009","1","2","26185010",".","19918.4942191349","-694"
"17077","56860009301","2009","1","1","26185040","397.76","13706.0421427959","-652"
"17078","56860018601","2009","1","1","26185040","397.76","12922.0334454447","-898"
"17079","56860060601","2009","1","1","26185040","397.76","12749.2904408944","-898"
"17080","56900113801","2009","2","2","26185010",".","19313.5908800348","-570"
"17081","56900118801","2009","1","1","26185040","397.76","14697.4300208094","-638"
"17082","57560013003","2009","1","1","8","2461.7","6076.91203011746","53"
"17083","57560016406","2009","2","2","35","2278.8","5617.67528314395","-91"
"17084","57560017402","2009","1","1","35","2408.5","5560.71285813238","-71"
"17085","57560058103","2009","1","2","42","2896.6","4508.03752236859","297"
"17086","57560060401","2009","2","1","35","2278.8","3802.55091112477","-151"
"17087","57560061001","2009","1","2","35","2408.5","4167.1734353887","-39"
"17088","57560102101","2009","1","1","35","2408.5","3970.86256874133","-151"
"17089","57560105410","2009","2","1","20","2661.8","5083.83240538369","213"
"17090","57560106301","2009","1","2","20","2803.9","5367.08974505123","111"
"17091","57560106901","2009","2","1","20","2661.8","4603.04872774362","244"
"17092","57560109703","2009","1","2","35","2408.5","5370.84319013616","-91"
"17093","57560172301","2009","1","2","26185010",".","20276.8827204479","-1104"
"17094","57560174702","2009","2","1","26185010",".","19215.2695064174","-898"
"17095","57560188304","2009","2","2","23055040",".","21094.7871517099","-451"
"17096","57560192501","2009","2","2","26185010",".","20846.5133723603","-759"
"17097","57560280001","2009","1","2","23055040",".","19743.1377236073","314"
"17098","57560289801","2009","1","1","23055040",".","9509.97550035474","101"
"17099","57610004801","2009","1","1","23055040",".","9983.51231695208","101"
"17100","57610005601","2009","1","1","23055040",".","10090.3775747772","-248"
"17101","57610014601","2009","2","2","23055040",".","7198.64060270191","-166"
"17102","57610041107","2009","1","1","23055040",".","8468.06186552826","-62"
"17103","57610076502","2009","1","1","23055040",".","9108.17371791976","-218"
"17104","57610082101","2009","2","2","23055040",".","17395.8017939368","-195"
"17105","57610113013","2009","2","2","23055040",".","16421.100967688","266"
"17106","57610146902","2009","2","2","23055040",".","18934.8031649998","-416"
"17107","57610149901","2009","1","1","23055040",".","20719.1109951793","-132"
"17108","57890001501","2009","1","2","26185010",".","21298.6829393937","-496"
"17109","57890003903","2009","1","2","23055040",".","19873.7846574726","314"
"17110","57890004801","2009","2","1","26185010",".","21002.1080009194","-759"
"17111","57890026419","2009","1","2","23055040",".","10878.5537107771","219"
"17112","57890031402","2009","2","1","26195030","1457.04","18689.9709653148","-126"
"17113","57890035701","2009","2","1","26195030","1457.04","19565.6810894243","-327"
"17114","57890040102","2009","2","1","26145020",".","20454.7032993239","1542"
"17115","57890040204","2009","1","2","26145020",".","17321.0877882094","1912"
"17116","57890061501","2009","1","2","26145020",".","18153.4901223371","1508"
"17117","57890094101","2009","2","1","26145020",".","18203.5355481227","1418"
"17118","57890107205","2009","1","2","26145020",".","17018.0707157484","1761"
"17119","57890109010","2009","2","1","26145020",".","16594.2350775281","1269"
"17120","57890109201","2009","1","2","26145020",".","17871.4490330125","1013"
"17121","57890113402","2009","2","1","26145020",".","18447.4545432698","1202"
"17122","57890162802","2009","1","2","26145020",".","16923.3542225499","1271"
"17123","57890178603","2009","1","2","26145020",".","16779.7470855961","1038"
"17124","57890202013","2009","1","2","26145020",".","18379.6362388369","1438"
"17125","57890202014","2009","1","2","26195030","1498.6","17146.5768122814","-301"
"17126","57890203204","2009","2","1","26195030","1457.04","17688.697949804","-405"
"17127","57890251902","2009","2","1","26195030","1457.04","19070.7698554648","-338"
"17128","57890252301","2009","2","1","26195030","1457.04","18420.3533484931","-481"
"17129","57920002404","2009","2","1","26145020",".","19175.519697072","1748"
"17130","57920017902","2009","1","2","26195030","1498.6","18135.4383883736","-405"
"17131","57920029102","2009","2","1","26195030","1457.04","20763.9463502598","-433"
"17132","57920050203","2009","1","2","26195030","1498.6","20762.7362638916","-433"
"17133","58090015101","2009","2","1","26145020",".","17450.0465916331","1487"
"17134","58090015905","2009","1","2","26145020",".","22126.0118671162","1126"
"17135","58090045001","2009","1","2","26145020",".","21547.2076996428","1281"
"17136","58090047201","2009","2","1","26145020",".","16932.3732477268","1194"
"17137","58090048101","2009","1","2","26145020",".","17133.4173164147","765"
"17138","58090053101","2009","2","1","26195030","1457.04","17776.4348340151","-225"
"17139","58090053701","2009","2","1","26195030","1457.04","16748.3062204072","-301"
"17140","58090065803","2009","1","2","26145020",".","17176.6325413232","1184"
"17141","58090065902","2009","2","1","26145020",".","16896.2224456116","1184"
"17142","58090071503","2009","2","1","26195030","1457.04","19551.7275354317","-270"
"17143","58090073804","2009","1","2","26145020",".","17249.0367554412","1394"
"17144","58090075401","2009","1","2","20","2803.9","4491.05035174582","116"
"17145","58090099303","2009","1","2","20","2803.9","4349.3796194855","223"
"17146","58090099801","2009","2","1","20","2661.8","3775.4099514092","223"
"17147","58090100701","2009","1","2","20","2803.9","5302.83274354832","80"
"17148","58420033001","2009","2","2","20","2661.8","5248.63251491267","80"
"17149","58420035205","2009","1","1","26185040","397.76","13626.1551356171","-1195"
"17150","58420068501","2009","2","2","26185040","439.882857142857","13429.8742640076","-1150"
"17151","58420076701","2009","1","1","26185040","397.76","11023.0195824041","-983"
"17152","58420107502","2009","1","1","26185040","397.76","9190.37653622828","-743"
"17153","58470104501","2009","1","1","26185040","397.76","8537.26879920026","-743"
"17154","58470118601","2009","1","1","26185040","397.76","11463.7057394709","-766"
"17155","58470180601","2009","1","1","26185040","397.76","10463.9660853196","-940"
"17156","58470181301","2009","2","2","26185040","439.882857142857","12063.6458979565","-910"
"17157","58470187301","2009","1","1","26185040","397.76","11952.5261302451","-889"
"17158","58470217202","2009","2","2","26185040","439.882857142857","13282.1359454156","-1195"
"17159","58470217902","2009","1","1","26185040","397.76","11918.0274559847","-889"
"17160","58470221402","2009","2","2","26185040","439.882857142857","8959.84758232491","-843"
"17161","58470237101","2009","2","2","23055040",".","16474.6079452837","21"
"17162","58560012801","2009","1","2","23055040",".","7694.17797827682","-242"
"17163","58560014401","2009","2","1","23055040",".","9293.65213513566","128"
"17164","58560017305","2009","2","1","23055040",".","5639.71876556987","-117"
"17165","58560048301","2009","2","1","40","2050.7","4843.13379346654","-374"
"17166","58560052706","2009","1","2","40","2185.5","6274.22674702048","-319"
"17167","58560055201","2009","2","1","26195030","1457.04","22083.2048373777","-834"
"17168","58560058103","2009","1","2","26195030","1498.6","21544.7192194192","-724"
"17169","58560074101","2009","1","2","26195030","1498.6","24036.6743962239","-178"
"17170","58610032202","2009","1","2","8","2461.7","4996.0411046404","181"
"17171","58850029001","2009","1","1","8","2461.7","6170.870694976","247"
"17172","58850029302","2009","1","1","8","2461.7","8222.82218186097","452"
"17173","58900058901","2009","2","2","1","1403.2","7176.34385002659","-111"
"17174","58900064901","2009","2","2","8","2329.5","7607.18346954974","477"
"17175","58900065501","2009","2","2","8","2329.5","5931.72926525951","225"
"17176","58900140502","2009","2","2","11","916.7","9594.64541051179","-230"
"17177","58900144701","2009","1","1","8","2461.7","6295.98886245198","478"
"17178","58900145701","2009","2","2","26145030","1847.96","9272.26528664795","-460"
"17179","58900211101","2009","2","2","26145030","1847.96","8026.94578750667","-516"
"17180","58900289102","2009","2","2","26145030","1847.96","8532.18342699894","-516"
"17181","150900027303","2009","1","1","26145030",".","8452.48640854066","-460"
"17182","150900033101","2009","2","2","26035030","1886.76","7942.62282027606","-68"
"17183","150900079101","2009","1","1","26035030",".","7511.17389991923","-30"
"17184","150900084701","2009","2","2","26035030","1886.76","5611.58047189412","-53"
"17185","151090018802","2009","1","2","26035070",".","41110.9169935893","-904"
"17186","151090042801","2009","1","2","26035070",".","38975.3418718745","-1212"
"17187","151090044401","2009","2","1","16","1998.4","51958.2591635944","-5"
"17188","151090050305","2009","2","1","26035070",".","52349.3330724322","-828"
"17189","151090071801","2009","2","1","26035070",".","53371.6575076326","-759"
"17190","151720020004","2009","1","1","26035070",".","52765.697849796","-908"
"17191","151850010306","2009","1","1","16","2153.1","25397.4019803745","-215"
"17192","151850012002","2009","2","2","16","1998.4","33586.804245434","156"
